LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
252,194,234,152,225,180,290,192,266,150,252,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
252,193,236,152,290,192,266,152,252,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
252,193,234,152,290,192,266,150,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
252,192,234,152,228,178,290,190,266,150,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
252,192,234,150,222,172,292,190,266,150,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
252,192,234,152,228,176,292,190,268,152,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
252,192,234,152,228,176,290,190,266,150,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
252,192,234,152,224,174,292,190,268,150,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
252,191,234,150,224,174,290,190,266,152,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
252,193,234,152,224,174,290,190,266,152,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
252,192,234,152,290,190,266,150,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
252,192,234,152,288,190,266,150,254,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
252,192,234,152,290,190,266,150,253,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
251,192,234,152,222,172,266,150,254,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
251,192,234,152,224,174,290,190,266,150,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
251,192,234,152,224,174,288,190,266,150,254,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
251,192,234,152,224,174,290,190,266,152,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
251,192,234,152,226,174,266,152,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4
251,193,234,152,224,170,288,192,266,152,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
251,192,234,150,224,170,288,190,268,152,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
252,193,234,152,224,170,290,190,266,152,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
251,193,234,152,222,168,290,190,266,152,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
251,192,234,152,224,170,290,190,266,150,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
251,191,234,150,222,168,288,190,266,150,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
251,192,234,152,222,168,268,152,254,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
253,193,222,168,290,190,268,150,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
253,193,240,164,226,172,286,192,268,148,255,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
254,193,238,154,225,170,292,190,268,156,256,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4
257,192,244,162,226,166,294,190,272,146,258,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
258,190,242,148,230,166,296,188,274,148,263,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4
261,191,248,164,232,166,296,190,276,146,264,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4
262,191,244,150,238,172,296,190,278,150,266,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4
264,190,246,148,237,174,280,148,267,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4
266,190,252,160,239,174,282,148,270,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4
270,192,306,188,284,148,270,144,0,0,0,0,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4
269,188,252,148,240,166,284,146,272,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4
272,189,258,158,242,164,313,186,290,148,274,142,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4
275,190,260,156,248,170,317,186,290,148,276,142,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4
278,189,262,148,250,166,314,184,294,148,280,142,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4
280,188,262,148,253,174,320,186,296,144,282,142,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4
281,187,264,148,321,186,296,144,284,142,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4
282,188,264,148,252,164,318,184,298,144,285,142,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4
283,187,268,146,256,164,322,184,300,148,288,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4
287,187,270,146,260,164,327,184,302,146,290,140,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4
288,188,272,152,260,166,330,184,304,144,291,140,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4
300,186,282,144,341,183,316,142,300,138,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4
303,187,284,144,275,170,343,184,318,142,304,140,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4
307,188,288,146,276,166,349,184,324,144,308,140,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4
311,189,280,164,353,184,324,144,312,140,0,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4

0
