LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
191,168,169,110,144,154,196,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
191,168,176,110,144,154,212,110,196,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
192,168,176,108,146,154,216,108,196,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
191,162,178,108,146,154,214,108,196,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
194,168,180,108,146,154,230,128,214,108,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
196,169,180,108,146,154,232,128,218,110,200,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
197,171,184,108,150,154,220,110,204,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
198,170,186,106,150,152,236,130,220,110,206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
200,170,184,106,152,152,206,100,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
202,172,188,108,154,156,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
205,172,191,108,158,156,242,132,210,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
206,174,196,110,160,154,214,102,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
212,170,201,108,170,152,252,134,222,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
216,174,207,108,173,152,226,102,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
220,173,213,108,178,152,262,134,228,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
225,173,218,108,179,148,266,136,250,114,236,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
231,174,222,106,189,150,270,140,256,114,242,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
236,175,228,106,196,149,274,148,262,118,248,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4
239,176,234,108,197,148,278,146,266,116,252,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
243,177,242,108,205,148,272,116,260,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
249,176,244,110,211,148,294,136,276,116,264,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
254,176,210,146,298,136,282,116,270,108,252,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
260,177,260,110,218,142,302,140,290,116,276,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
265,177,268,110,226,144,294,120,284,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
268,178,270,110,230,146,290,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
275,180,240,150,312,156,294,110,280,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
282,182,248,148,314,130,302,112,286,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
291,180,256,148,334,146,320,128,312,110,296,110,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4
293,181,260,152,324,120,317,112,301,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
300,183,271,152,338,160,334,122,320,122,308,114,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4
306,183,277,152,348,154,338,134,326,122,314,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4
311,182,283,153,354,148,344,124,330,120,319,116,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4
316,183,322,122,282,156,356,156,350,124,338,116,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4
320,186,326,126,286,156,354,132,342,124,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4
324,186,292,156,364,158,348,118,334,118,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4
330,188,304,162,370,158,360,144,352,122,343,118,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4
336,188,311,160,374,164,368,138,348,118,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4
