LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
194,186,174,128,162,144,234,168,206,124,190,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
197,187,176,130,164,144,236,168,210,126,190,114,970,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
198,188,180,134,162,142,238,168,210,128,194,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
200,188,180,128,168,142,240,172,212,126,196,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
204,189,170,148,244,168,216,128,196,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
209,190,188,132,174,150,250,172,218,128,202,122,968,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
212,191,194,136,180,154,254,170,222,128,204,118,968,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
215,192,196,138,180,152,254,172,224,128,208,122,965,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
220,193,186,150,262,172,232,132,214,122,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
227,194,205,140,194,160,268,172,238,132,220,120,962,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
243,193,222,136,212,164,286,172,256,130,238,122,954,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
251,195,292,178,260,130,244,120,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
255,196,220,158,298,172,264,132,251,124,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
263,196,242,136,230,156,308,174,278,136,258,126,941,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
