LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
217,174,206,110,176,154,256,136,240,116,224,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
216,174,206,108,173,152,238,114,222,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
218,173,209,108,174,153,258,138,238,114,222,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
218,174,208,108,178,154,258,138,224,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
219,174,176,152,260,136,242,118,226,108,209,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
218,175,175,152,254,156,242,116,226,108,208,108,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
219,174,179,152,260,136,242,116,226,108,208,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
220,174,180,152,262,136,242,116,228,108,210,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
221,174,180,152,260,136,242,116,228,108,210,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
222,174,214,110,177,150,260,134,244,116,232,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
225,175,214,110,179,152,266,136,246,116,234,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
226,175,220,110,185,152,266,138,248,116,236,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
230,176,190,152,270,140,254,120,240,108,220,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
231,175,224,110,191,152,272,140,256,118,240,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
234,177,224,110,194,152,270,160,260,118,246,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
238,177,230,112,197,152,278,150,262,118,250,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
242,178,236,114,202,152,282,142,268,122,254,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
244,178,240,112,207,152,272,120,260,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4
248,178,242,114,210,152,286,144,276,120,260,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
251,180,248,116,212,150,288,160,280,120,266,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
256,179,252,116,219,152,298,146,284,122,270,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
258,180,252,116,223,152,300,146,286,126,272,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
261,180,258,116,224,152,292,122,278,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
266,180,262,116,230,154,302,164,296,124,284,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
271,180,236,156,310,158,300,126,288,114,270,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
273,182,274,118,236,154,308,166,304,126,290,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
280,184,248,158,298,116,282,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
286,185,254,158,324,164,314,136,304,120,290,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4
288,186,256,160,318,142,308,118,292,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
295,185,298,120,263,160,314,118,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4
297,187,296,126,266,160,316,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4
