LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
234,174,220,138,252,132,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
234,173,220,136,268,170,252,132,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
234,173,220,134,268,170,250,130,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
234,175,220,142,264,174,250,132,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
234,172,220,134,212,158,268,170,250,130,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
233,173,220,136,206,148,268,170,250,130,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
234,173,220,140,268,170,250,130,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
235,173,220,136,270,168,250,132,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
235,172,220,134,268,170,252,130,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
236,173,222,136,270,168,252,130,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
234,172,220,134,206,146,268,170,252,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
234,172,220,136,206,146,268,170,252,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
235,173,220,134,252,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
234,172,222,140,206,146,268,170,252,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
236,173,222,140,270,168,252,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
236,172,222,140,212,150,272,168,252,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
237,173,222,140,272,168,254,130,240,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
236,171,222,132,210,148,270,170,254,130,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4
239,172,224,134,272,170,254,132,240,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
242,171,228,130,278,168,260,130,246,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
242,170,230,132,216,146,262,130,246,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
247,170,234,130,222,146,266,130,252,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
252,170,238,130,228,150,270,128,256,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
252,172,240,130,228,146,258,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
257,172,244,130,230,144,294,170,276,132,262,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
263,172,248,132,280,130,266,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
267,171,252,132,304,170,284,130,270,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
269,171,254,130,244,148,288,130,274,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4
272,170,260,130,246,144,292,132,278,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
277,172,268,138,250,146,296,132,282,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4
283,171,270,130,256,146,302,130,288,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4
286,170,272,130,258,146,304,128,290,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4
292,170,278,132,264,146,312,130,296,124,0,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4
295,171,280,130,266,146,314,130,298,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4
307,172,290,130,348,170,322,128,308,124,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4
309,172,292,130,279,145,352,170,326,130,310,124,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4
314,173,298,130,284,144,352,166,332,130,316,124,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4
321,173,304,130,358,166,336,128,322,124,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4
331,172,314,128,304,150,370,166,346,128,334,124,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4
332,172,318,130,304,146,374,168,350,130,334,124,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4
338,171,322,128,379,168,354,126,340,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4
343,171,326,128,318,154,384,166,360,126,344,120,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4
344,171,328,128,316,146,381,164,362,128,346,122,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4
350,171,334,128,386,164,366,126,350,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4
355,172,338,128,396,164,370,128,356,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4
357,170,340,128,330,150,398,164,372,126,358,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4
359,172,342,128,399,164,374,128,360,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4
364,171,346,130,334,148,404,166,380,126,364,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4
371,170,352,130,340,146,413,164,386,126,370,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4
373,171,356,130,346,152,412,164,390,126,374,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4
378,171,360,128,352,156,420,166,396,126,380,124,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4

0
