LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
205,184,192,136,179,182,238,156,220,132,210,128,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
205,184,190,136,180,182,238,156,220,132,210,128,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
204,185,189,132,178,182,238,156,220,132,210,130,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
204,184,188,132,166,182,236,158,220,132,210,128,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
204,184,187,132,179,182,236,158,220,132,210,128,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
205,186,188,137,179,182,240,154,222,136,210,130,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
206,186,192,140,179,182,240,152,222,134,210,130,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
205,182,193,133,242,152,222,134,212,130,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
205,182,190,134,242,152,222,136,212,126,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
205,181,193,134,242,152,222,136,212,126,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
204,182,192,132,222,136,212,128,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
204,183,194,135,176,182,222,138,212,130,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
206,183,193,134,178,182,242,156,224,134,212,132,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
206,182,189,134,242,156,224,134,212,132,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
207,183,192,136,242,156,224,134,212,130,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
207,183,192,138,242,156,224,136,212,132,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
208,183,194,138,244,156,226,136,214,130,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
208,182,196,139,246,154,226,134,216,128,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4
210,182,193,134,246,154,228,136,216,132,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
210,181,196,134,244,160,228,134,216,130,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
212,184,195,134,180,182,244,162,230,134,218,130,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
215,181,200,134,185,180,250,158,222,128,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
217,184,202,136,181,180,254,154,234,136,222,130,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
220,184,188,182,254,158,239,136,220,136,208,136,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
224,185,190,180,256,158,235,136,208,136,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
