LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
225,181,212,114,196,134,270,162,248,116,230,106,904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
225,182,212,114,194,134,270,164,248,116,231,108,904,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
225,182,212,114,194,134,270,160,248,116,230,108,902,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
225,182,212,114,192,134,270,164,248,116,230,108,902,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
224,183,207,114,194,134,270,164,248,116,230,108,904,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
225,183,212,114,194,134,270,162,248,116,230,108,904,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
226,184,214,118,194,134,272,162,248,120,231,110,902,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
227,185,196,136,272,160,252,118,234,111,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
229,186,218,120,198,136,274,166,254,120,234,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
231,186,215,118,200,138,278,162,254,120,236,110,902,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
235,187,204,138,280,164,256,120,240,112,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
241,188,210,136,288,166,266,122,246,112,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
243,187,214,138,288,172,270,122,248,112,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
250,187,220,136,296,166,276,120,256,112,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
253,187,222,136,300,164,278,122,260,112,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
260,188,228,138,308,164,286,120,266,112,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
264,188,254,120,234,138,314,162,288,120,270,114,895,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
269,190,238,138,320,162,296,124,276,114,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4
276,190,246,140,326,163,302,126,286,116,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
280,190,267,120,252,140,330,163,308,124,288,116,897,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
288,192,276,122,260,142,335,162,316,122,295,116,902,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
292,191,262,140,339,164,319,122,299,116,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
299,192,272,142,350,164,324,118,302,116,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
303,192,276,144,352,164,330,122,312,117,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
309,193,300,126,282,144,359,164,337,124,318,116,904,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
315,192,292,146,365,166,342,124,324,112,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
318,193,290,146,368,166,346,124,326,114,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
320,193,294,144,368,168,349,124,330,114,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4
325,194,302,146,374,170,355,126,334,114,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4
