,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,214,246,208,308,200,290,172,272,168,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
278,216,248,208,306,200,290,174,272,168,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
278,216,246,206,290,172,274,168,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
277,216,250,208,292,174,272,168,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
278,216,250,208,308,198,300,174,290,174,272,168,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
277,213,246,206,290,172,272,168,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
276,215,246,206,306,200,290,172,272,168,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
276,215,246,206,310,196,292,172,272,166,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
276,214,246,206,308,194,300,170,290,168,270,166,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
276,207,246,206,306,196,290,164,270,164,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
276,213,240,204,310,190,300,168,288,166,270,164,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
274,214,270,164,240,202,288,162,0,0,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
274,215,240,202,290,164,270,164,0,0,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
274,215,238,202,291,170,270,164,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
274,215,240,202,296,166,270,164,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
273,215,242,204,296,166,266,162,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
274,214,238,204,310,190,296,164,268,164,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7
272,216,238,204,296,166,266,162,0,0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7
271,211,238,204,296,166,266,160,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7
272,212,238,204,308,190,294,164,268,160,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7
272,210,268,160,238,202,308,188,296,158,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7
