,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,212,356,158,342,170,410,192,386,156,370,150,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
367,213,356,158,342,182,410,192,386,156,370,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
366,212,351,158,340,170,408,190,386,154,368,148,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
366,213,351,158,340,170,408,190,386,156,368,148,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
366,212,356,158,340,170,410,192,382,154,368,146,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
365,212,340,170,408,192,386,156,366,146,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
365,212,340,170,408,192,384,154,366,146,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
364,212,351,154,338,170,408,190,384,156,366,148,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
363,212,338,168,408,192,384,156,368,146,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
364,212,336,170,408,190,384,156,366,148,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
363,212,352,152,334,168,408,192,384,154,366,148,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
364,212,338,170,410,192,382,156,364,142,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
364,212,354,152,336,168,408,190,384,156,368,144,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
365,212,354,152,338,168,410,190,384,150,368,142,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
365,213,354,150,338,168,410,192,384,150,368,146,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
365,210,338,168,410,192,384,150,368,140,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
365,210,338,166,412,190,386,152,368,140,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7
365,211,354,150,340,166,412,190,386,152,368,140,993,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7
366,210,340,166,412,190,386,148,370,140,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7
366,210,356,148,340,166,412,190,388,150,370,138,981,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7
