,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,272,273,264,344,250,330,232,314,232,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
308,271,275,264,346,250,331,232,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
308,270,275,262,344,250,331,232,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
308,269,272,260,346,246,331,230,316,230,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
308,260,273,258,342,246,316,212,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
308,258,274,250,342,240,328,216,314,216,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
308,255,271,246,346,234,330,216,316,216,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
308,249,273,242,348,230,328,206,317,202,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
309,252,273,242,348,228,330,216,317,216,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
309,253,274,242,348,228,331,216,317,216,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
309,252,273,242,348,228,330,216,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
310,254,274,242,348,228,333,218,317,218,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
310,254,274,244,350,230,333,218,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
309,255,273,244,348,232,333,218,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
307,258,274,246,338,238,320,224,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
309,255,273,246,348,232,332,218,316,218,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7
308,256,273,246,348,234,333,220,306,220,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7
307,260,272,246,343,235,318,228,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7
308,253,272,246,343,236,329,210,317,208,301,208,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7
308,256,271,246,344,236,330,216,316,216,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7
307,252,299,206,271,246,342,236,330,212,317,204,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7
307,253,297,206,271,246,344,236,330,213,314,204,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7
307,252,297,206,272,246,348,232,330,208,0,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7
306,251,298,205,271,246,346,230,330,208,314,202,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7
305,252,288,204,269,246,344,230,329,206,312,202,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7
304,260,269,246,341,232,327,226,0,0,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7
306,251,266,244,346,228,331,206,313,202,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7
306,250,290,202,267,244,348,228,332,205,315,201,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7
307,249,296,202,266,242,348,226,330,204,314,198,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
307,249,293,200,267,242,350,226,330,202,313,198,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7
307,253,270,242,348,226,330,212,314,212,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7
308,245,297,196,268,240,350,224,332,196,314,194,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7
308,251,270,240,352,222,333,212,317,212,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7
309,250,266,238,352,220,332,210,316,210,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7
308,251,265,238,354,222,332,210,316,210,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7
309,250,269,240,352,220,332,210,316,210,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7
308,251,269,240,354,222,330,210,316,210,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7
308,252,271,242,354,222,333,212,315,212,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7
308,252,262,242,354,220,332,213,315,212,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7
309,252,267,244,354,220,330,210,303,210,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7
309,252,263,244,356,220,332,210,314,210,298,210,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7
308,252,263,242,356,220,331,210,315,210,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7
308,251,264,244,354,218,330,208,316,208,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7
308,251,263,242,354,218,332,208,314,208,296,208,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7
308,250,266,242,354,218,333,208,315,208,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
308,251,262,242,354,218,333,208,315,208,297,208,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7
307,250,271,242,356,218,333,208,314,208,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7
307,250,265,242,354,218,333,208,300,208,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7
306,249,260,240,356,216,331,208,299,208,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
