LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
277,97,240,80,302,54,288,46,274,44,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
277,97,241,80,314,70,288,46,270,44,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
277,97,240,80,316,68,302,52,288,46,276,44,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
277,96,240,80,314,68,286,44,276,44,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
277,96,240,80,314,68,288,44,276,44,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
277,96,240,78,316,68,288,44,276,44,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
278,96,242,80,316,68,300,50,288,44,276,42,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
278,96,242,81,316,68,288,44,276,44,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
279,96,244,82,316,68,302,52,278,44,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
279,95,241,80,316,68,276,44,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
279,96,242,78,316,68,302,52,290,46,276,44,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
279,97,243,80,316,70,290,46,276,46,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
278,113,242,80,314,70,302,54,291,54,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
276,115,240,86,290,50,272,50,0,0,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
275,117,272,52,240,90,300,60,286,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
