LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
333,132,320,88,306,100,358,90,342,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
333,132,320,88,304,102,356,88,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
332,132,320,88,306,102,356,88,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
332,132,320,90,304,102,356,90,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
331,132,318,88,304,102,354,88,340,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
331,132,318,88,304,102,354,88,340,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
331,132,320,90,304,100,354,88,340,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
331,132,320,88,304,102,374,130,354,88,340,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
331,132,320,88,304,100,356,88,340,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
331,131,320,88,304,100,354,88,340,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
332,131,320,88,304,100,356,88,340,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
333,130,320,86,306,100,358,88,342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
334,130,322,88,308,100,358,88,344,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
335,131,324,90,308,102,356,88,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
335,132,324,90,308,102,358,88,344,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
335,132,322,88,310,104,358,88,344,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5
334,131,322,88,306,100,356,88,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
333,130,320,86,306,100,356,88,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5
333,131,322,90,306,102,358,88,342,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
