LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
219,169,202,116,177,160,262,140,244,118,226,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
220,170,202,116,177,160,262,140,244,118,226,110,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
220,169,202,116,181,162,262,140,244,118,226,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
220,169,202,116,184,163,262,140,244,118,226,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
220,169,204,116,182,162,262,140,244,120,226,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
220,170,204,118,178,162,262,140,244,120,226,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
220,170,204,116,181,162,262,140,244,120,226,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
220,170,204,118,184,162,262,140,244,120,226,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
220,169,202,116,184,162,262,140,244,118,226,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
220,169,204,116,183,162,260,140,244,118,226,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
220,170,204,116,184,162,262,140,244,120,228,110,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
221,170,200,116,184,162,262,138,244,120,228,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
221,170,200,116,188,165,264,140,244,120,228,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
221,171,204,116,186,164,262,138,244,122,228,112,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
221,172,204,120,184,166,262,142,244,122,228,114,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
220,173,204,120,186,166,260,142,242,124,226,114,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5
220,174,204,122,184,166,260,142,242,124,226,114,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
220,175,204,122,184,166,260,146,244,126,228,116,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5
220,176,203,123,182,168,262,144,244,128,228,116,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
221,176,206,124,184,170,262,146,242,130,228,118,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
222,179,206,126,180,170,262,150,244,130,230,120,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5
222,179,206,124,179,172,260,154,244,130,230,120,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
222,180,206,124,189,174,264,152,246,132,232,122,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5
223,180,208,130,188,174,264,152,244,134,232,122,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
223,181,208,130,188,174,266,154,246,132,234,124,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
224,181,212,132,183,176,266,156,248,138,234,126,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
224,182,214,134,193,176,183,176,266,158,248,136,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
225,183,212,132,184,178,266,160,248,138,234,130,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5
226,184,210,134,195,182,266,164,250,140,236,130,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
229,194,218,146,192,192,274,172,252,154,240,140,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5
230,197,216,150,192,192,270,180,256,158,242,144,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5
230,198,214,150,194,196,274,178,258,158,242,146,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5
232,210,198,205,274,190,258,166,244,158,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5
233,213,218,162,196,206,274,190,260,172,246,158,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5
233,213,215,160,198,208,276,190,258,172,244,158,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5
234,216,220,164,195,210,276,190,258,174,246,162,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5
234,217,217,164,201,212,276,194,256,176,246,162,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5
234,219,220,166,201,213,276,198,258,179,248,164,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5
235,220,220,168,197,214,278,196,260,180,246,164,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5
235,221,222,170,200,216,278,198,260,182,248,166,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5
236,224,224,174,194,216,280,200,262,186,248,172,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5
236,224,226,174,202,218,278,200,264,186,250,170,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5
237,226,222,176,213,224,202,219,280,202,262,186,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5
237,227,224,176,202,221,282,204,262,186,250,174,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5
238,228,198,221,282,206,264,188,252,176,222,174,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5
239,230,198,222,282,208,264,188,252,178,222,178,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5

0
