LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
275,113,268,56,248,70,316,98,300,56,284,50,990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
275,114,270,58,248,72,314,98,300,56,284,50,990,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
275,113,268,58,245,72,314,98,300,56,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
274,116,268,60,248,74,312,98,300,62,282,54,993,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
274,117,268,60,314,102,298,62,282,52,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
273,119,266,60,312,102,298,64,280,54,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
272,121,266,62,243,78,312,100,298,66,280,54,990,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
272,122,266,62,246,78,314,104,296,64,280,56,990,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
271,123,264,62,312,104,298,66,280,60,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
271,124,266,64,312,104,298,66,280,58,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
271,126,264,68,248,82,312,106,296,68,280,60,991,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
272,128,266,66,246,82,312,108,298,70,280,64,993,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
271,129,264,68,312,108,296,72,278,64,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
271,135,264,76,246,90,314,116,298,78,280,68,993,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
271,139,255,80,246,98,312,118,294,80,278,74,995,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
270,144,264,84,244,100,308,122,292,84,278,78,998,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5
270,146,262,86,246,104,310,124,294,90,278,80,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
270,151,246,108,308,128,294,94,276,84,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5
268,155,244,112,306,130,294,100,276,88,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
268,159,242,116,309,136,292,102,276,94,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
266,165,240,120,306,142,292,110,274,98,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5
266,167,258,108,242,126,306,144,288,110,272,100,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
264,176,258,116,240,132,302,152,290,114,272,110,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5
263,183,238,138,303,158,288,126,272,116,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
262,187,256,126,236,142,303,164,286,130,270,120,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
261,194,254,136,236,152,301,170,282,140,268,128,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
260,198,252,140,234,156,301,180,284,144,268,132,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
258,204,234,164,298,184,284,150,266,138,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5
258,209,245,152,234,168,298,190,280,158,264,142,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
257,211,232,170,296,190,280,158,264,146,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
256,216,248,158,230,176,294,198,278,168,262,152,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
255,220,246,164,228,180,294,206,278,168,264,160,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5
255,223,228,186,295,206,276,170,262,162,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
254,231,244,176,228,194,294,210,274,176,258,168,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5
252,239,239,184,224,202,292,220,274,188,258,176,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5
252,243,237,190,224,208,288,222,272,192,256,180,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5
250,252,240,200,224,216,284,232,272,204,254,192,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5
249,259,222,224,284,242,268,210,252,198,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5
249,262,238,214,222,228,287,248,270,214,252,204,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5
248,269,236,220,220,238,286,252,268,218,250,210,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5
247,273,233,224,220,240,283,256,267,222,252,216,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5
247,275,218,250,284,264,269,232,252,220,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5
246,278,218,256,284,268,264,232,250,224,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5
244,290,232,242,216,260,281,276,264,241,248,234,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5
244,298,216,270,278,284,264,250,245,240,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5
243,303,216,276,279,290,264,258,248,249,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5
243,311,214,286,279,300,263,266,243,256,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5
242,320,214,296,280,311,261,276,242,266,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5

0
