LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
348,138,332,92,390,134,368,94,354,87,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
347,137,330,92,318,106,390,132,366,92,354,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
347,137,330,92,320,108,390,132,366,92,354,86,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
347,137,330,92,320,108,390,132,366,92,352,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
348,137,332,92,324,118,392,132,366,92,354,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
348,137,332,94,318,108,392,132,368,94,352,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
347,137,332,94,318,108,390,134,368,94,352,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
348,137,332,92,392,132,366,92,352,86,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
348,137,332,92,326,118,390,134,366,92,354,86,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
347,137,332,92,320,108,390,132,366,92,352,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
348,139,332,92,324,118,390,132,368,94,352,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
347,138,330,92,318,106,390,134,368,94,352,86,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
347,139,332,94,318,108,392,136,366,100,352,88,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
347,140,332,96,320,114,390,138,368,100,352,88,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
347,142,332,96,318,112,390,136,366,100,354,92,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
348,142,334,98,320,112,394,138,368,96,352,92,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5
347,143,332,98,318,112,392,138,368,100,352,92,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
347,143,330,96,318,112,390,138,368,98,352,92,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5
347,145,332,98,318,114,392,142,368,102,352,94,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
347,146,332,100,320,116,392,142,368,102,352,94,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
348,148,332,102,324,124,390,142,368,102,354,98,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5
347,150,332,102,320,120,390,144,368,104,354,98,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
347,150,334,104,320,120,390,146,370,104,355,100,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5
347,153,334,106,320,120,390,150,368,106,354,102,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
347,154,334,106,320,120,390,152,368,108,356,104,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
347,157,334,108,320,122,390,152,370,112,356,106,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
348,160,336,112,322,128,388,158,370,114,358,111,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
348,163,338,118,322,128,388,160,370,122,358,112,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5
347,166,336,120,322,134,386,162,368,124,356,116,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
347,167,336,120,322,138,390,166,368,124,356,118,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
346,169,336,122,322,140,388,164,368,126,356,118,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
346,170,334,122,320,138,382,164,368,126,354,120,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5
346,175,388,170,368,130,352,136,336,126,0,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
345,183,338,132,388,176,366,148,356,130,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5
344,184,320,148,383,178,366,144,354,136,338,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5
345,186,322,152,386,183,368,146,356,138,338,138,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5
343,188,336,142,320,152,383,185,366,148,354,140,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5
343,191,334,144,317,160,383,188,366,148,352,142,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5
344,192,334,146,383,188,366,150,352,142,0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5
342,196,332,150,320,168,382,190,364,152,350,146,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5
342,199,316,170,382,194,364,156,350,150,330,150,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5
342,199,330,154,316,170,381,196,362,156,350,150,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5
342,203,330,156,316,174,386,198,362,160,348,154,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5
341,204,326,156,313,182,381,201,360,160,346,154,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5
341,205,324,160,381,201,362,162,346,154,0,0,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5
340,206,324,162,312,182,384,202,360,162,346,156,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5
339,208,322,164,308,180,379,202,360,164,344,158,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5
339,211,322,170,312,188,379,206,360,166,344,160,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5
338,212,322,170,378,210,360,168,344,162,0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5
337,215,320,170,306,188,378,212,360,170,342,166,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5
337,217,320,172,308,194,378,212,355,172,340,168,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5
336,220,320,176,376,214,354,172,340,172,0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5
336,222,308,200,377,214,358,180,340,180,320,180,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5
334,224,302,194,376,220,357,182,340,182,318,182,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5

0
