LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
226,186,184,156,266,142,252,126,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
226,186,186,156,264,142,252,126,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
226,186,186,156,266,144,252,126,239,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
225,185,184,156,264,144,250,126,227,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
225,187,184,160,264,146,248,128,238,124,222,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
226,190,184,164,264,146,250,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
226,194,186,170,264,152,239,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
225,197,184,170,264,154,250,138,238,135,223,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
226,199,186,172,262,156,248,138,238,136,222,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
226,200,186,174,264,160,250,140,238,138,222,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
225,204,184,178,264,166,252,146,238,140,222,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
226,207,185,180,266,168,238,142,224,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
226,208,222,146,187,182,264,170,238,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
225,213,222,150,185,186,262,180,240,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
226,215,215,152,188,191,264,176,250,158,238,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
225,218,222,154,188,194,264,182,250,160,238,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5
226,219,183,194,266,182,240,156,224,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
226,223,222,160,190,201,266,186,236,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5
225,278,224,220,186,261,268,248,252,226,240,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
226,281,224,224,186,262,268,250,256,228,240,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
225,282,224,226,184,262,262,266,256,228,240,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5
232,348,231,298,198,342,274,328,260,308,248,296,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5

0
