,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,217,198,174,178,208,238,190,218,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
209,218,202,184,177,210,242,194,218,170,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
210,216,204,174,182,208,242,192,220,170,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
211,230,186,208,244,194,229,184,207,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
212,222,206,174,186,208,244,194,226,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
215,214,206,174,188,208,250,188,224,170,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
216,217,188,208,248,192,234,176,206,174,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
217,215,210,176,188,208,248,190,228,170,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
217,217,210,176,192,210,250,192,230,172,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
219,218,210,180,194,210,252,190,228,174,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
219,219,212,182,192,210,248,196,236,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
219,220,212,182,194,210,250,198,236,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
220,219,212,180,194,210,250,198,230,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
220,217,212,182,194,210,250,198,230,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6
221,215,214,172,194,206,254,190,230,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6
221,216,214,174,194,206,254,190,232,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6
222,212,194,202,258,186,238,170,216,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6
223,209,196,202,258,184,234,170,214,168,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6
223,211,198,200,250,188,236,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6
