,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,249,289,232,350,224,334,216,320,212,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
316,249,289,232,350,246,350,222,336,216,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
316,249,290,232,352,224,337,218,320,212,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
316,249,289,232,354,226,332,216,0,0,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
316,249,289,232,352,244,352,224,333,220,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
315,250,289,232,350,246,344,230,319,212,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
315,249,289,232,352,246,344,232,334,216,319,214,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
314,249,288,230,342,230,334,216,318,214,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
315,248,289,230,354,244,344,228,334,216,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
315,249,289,230,356,242,342,230,334,216,318,214,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
315,249,289,230,346,228,332,218,319,212,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
316,249,290,230,354,244,344,228,334,218,320,214,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
316,248,289,230,354,246,350,224,334,216,323,212,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
316,249,289,230,356,244,344,232,336,218,320,212,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6
314,249,289,230,342,232,339,218,320,212,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6
314,248,289,230,336,216,323,212,0,0,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6
314,249,289,230,332,218,319,213,0,0,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6
315,248,288,230,346,244,332,218,319,212,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6
314,246,289,228,342,230,334,214,323,207,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6
314,244,287,226,340,230,334,214,324,204,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6
317,240,292,224,352,214,336,207,323,204,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6
319,237,293,224,352,214,342,200,324,200,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6
319,236,292,220,354,212,340,202,324,200,0,0,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6
319,233,324,200,292,216,348,218,344,196,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6
318,232,326,200,293,216,344,194,0,0,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6
322,230,296,214,356,204,340,198,326,198,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6
323,226,294,210,362,224,352,210,346,188,328,186,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6
324,221,328,186,297,204,358,196,346,182,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6
324,219,295,202,356,218,360,194,346,182,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6
324,216,327,178,295,200,358,192,346,176,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
324,213,330,180,297,196,354,196,348,172,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
323,210,330,172,298,192,348,170,0,0,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
325,207,297,188,366,202,354,188,348,166,331,165,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
327,204,330,166,295,186,364,200,360,178,348,164,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
326,203,298,184,360,174,344,168,333,161,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6
328,201,330,164,298,182,368,196,362,172,348,158,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6
328,199,333,160,298,180,368,190,362,170,349,157,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6
328,196,298,176,364,190,360,168,348,158,334,154,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6
328,196,298,176,370,186,362,166,342,170,333,153,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6
329,195,298,176,372,182,364,160,337,172,330,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6
329,187,296,170,364,158,334,142,0,0,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6
330,185,300,170,362,180,364,154,334,140,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6
333,180,302,168,372,172,366,150,352,136,336,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6
332,178,300,164,362,152,352,132,334,132,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6
333,177,302,164,372,168,362,152,350,138,336,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6
332,173,302,156,354,126,338,126,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6
336,170,304,154,374,160,370,136,354,124,338,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6
336,168,306,152,370,134,356,122,338,122,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
