,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,256,238,204,201,236,274,240,266,210,254,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
238,254,238,202,200,234,278,226,266,208,254,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
237,252,240,198,200,232,268,206,256,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
238,249,238,196,201,228,278,222,268,204,256,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
239,244,238,190,201,224,278,218,268,198,254,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
239,239,240,184,202,218,280,212,268,192,256,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
239,235,238,178,198,212,280,206,254,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
238,233,238,178,201,210,280,204,254,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
238,228,236,172,201,206,278,200,266,178,254,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
237,226,238,170,194,200,278,196,254,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
236,222,238,166,195,197,276,194,252,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
235,219,196,194,272,196,266,166,252,160,236,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
235,216,236,158,196,192,272,194,264,164,250,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
236,214,236,154,198,192,276,182,266,164,252,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6
237,209,194,182,276,176,266,156,252,150,238,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6
236,208,196,182,276,176,264,158,253,150,239,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6
235,206,198,178,254,148,238,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6
237,202,200,178,278,168,266,150,254,142,240,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6
238,201,238,142,198,174,278,168,254,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6
237,198,202,171,278,166,266,144,252,136,240,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6
238,196,238,136,201,169,280,162,264,144,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6
237,195,238,134,200,166,266,140,254,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6
239,191,240,132,201,162,268,136,256,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6
238,189,199,160,278,154,266,136,254,126,238,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6
237,188,201,158,266,134,256,124,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6
238,184,198,154,280,150,268,130,254,124,240,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6
239,180,200,150,280,146,270,126,256,120,240,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6
238,176,198,144,278,146,268,124,256,116,240,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6
238,175,240,114,201,144,278,146,254,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6
239,170,242,110,199,140,270,120,258,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
238,169,202,138,278,138,268,114,258,108,242,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
238,166,240,104,202,134,258,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
238,162,240,102,202,130,270,108,256,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
238,159,201,128,280,126,270,108,258,96,240,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
239,157,242,98,204,127,280,126,270,104,258,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6
240,154,202,122,280,120,270,100,258,90,244,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6
239,153,203,120,270,102,259,90,244,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6
240,150,201,118,282,116,263,88,245,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6
241,148,244,84,206,120,282,112,260,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6
241,145,204,110,284,112,260,80,244,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6
242,138,202,106,282,106,260,74,244,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6
242,134,204,102,284,100,260,72,244,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6
242,131,202,100,284,96,261,68,246,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6
241,129,204,98,270,74,263,66,244,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6
241,126,202,96,272,70,261,64,244,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6
241,124,202,94,282,90,261,62,245,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6
240,121,204,92,282,86,270,66,260,60,246,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6
239,118,202,86,282,82,270,64,261,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6
239,116,202,82,282,78,270,60,249,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6
239,113,200,80,282,78,270,60,258,48,242,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6
239,108,200,76,282,74,260,44,242,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6
239,105,200,72,282,72,270,52,256,42,242,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6
240,104,202,70,247,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6
240,103,200,66,272,44,249,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6
240,100,202,62,284,62,261,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6
240,102,202,60,284,62,275,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6
240,102,204,56,282,56,272,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6
240,95,204,52,264,38,245,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6
241,80,204,44,280,48,274,30,262,18,244,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6
242,77,204,44,282,45,276,20,262,16,244,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6
242,74,244,12,204,42,280,42,260,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6
242,69,204,38,282,36,262,6,244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6
243,65,204,30,283,28,272,6,263,1,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6
243,58,206,22,272,2,264,1,0,0,0,0,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6
243,54,206,14,276,1,0,0,0,0,0,0,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6
243,51,206,10,278,1,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6
243,43,287,1,207,1,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,67,6
243,42,288,1,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,6
243,41,288,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6
243,41,284,1,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6
243,43,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
