LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
432,169,405,154,476,144,462,132,450,108,438,108,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
433,168,405,156,476,144,462,130,450,106,438,106,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
431,168,400,152,468,152,462,132,450,106,436,106,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
432,169,438,108,404,156,474,146,460,132,448,106,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
432,169,436,108,404,156,478,142,460,132,448,106,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
429,169,402,146,470,150,460,132,436,108,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
429,169,401,148,466,152,460,130,450,110,436,108,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
427,168,396,150,462,154,458,126,434,106,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
427,168,400,151,460,154,448,108,434,108,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
426,168,432,108,397,150,460,122,444,106,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
425,169,394,152,462,146,456,122,444,108,430,108,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
423,167,390,154,462,146,454,118,444,106,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
420,169,426,108,388,151,454,122,440,106,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
418,168,422,112,385,148,458,142,452,120,438,108,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
417,170,418,122,384,148,458,142,448,120,436,108,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
414,169,414,120,378,144,448,118,434,106,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
414,167,416,108,380,148,446,118,432,106,0,0,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
411,167,410,120,376,148,444,116,432,106,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
409,168,408,120,374,148,450,136,440,116,426,106,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
403,171,366,146,448,138,438,116,418,118,404,116,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
402,170,416,118,402,118,366,150,446,136,432,116,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
396,169,360,146,440,134,428,116,410,118,398,112,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
390,172,356,148,436,132,406,118,392,118,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
390,168,402,118,388,116,354,152,432,130,422,114,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
380,170,344,144,416,148,410,130,398,112,384,106,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
377,169,344,144,412,150,406,132,394,112,385,106,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
373,171,378,112,340,144,394,104,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
370,167,332,144,410,142,398,120,386,110,374,102,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
364,166,328,142,400,148,396,118,382,106,368,102,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
361,165,322,142,396,148,392,118,376,104,366,102,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
356,163,320,146,392,146,386,122,374,100,358,100,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3
354,162,316,140,388,150,384,114,372,100,358,100,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3
349,164,350,102,310,142,386,146,378,120,366,96,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
344,164,346,100,302,140,382,140,372,124,363,98,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
341,162,344,100,304,144,376,146,370,118,358,98,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3
336,163,338,98,298,142,364,114,354,96,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3
332,163,290,142,372,134,358,118,348,98,332,98,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3
330,162,330,100,290,146,360,110,346,94,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3
324,163,326,100,284,142,358,148,352,112,340,98,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3
320,161,320,98,276,138,350,104,336,94,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3
316,162,316,98,276,138,346,108,334,96,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3
311,160,270,136,346,144,340,104,328,96,312,96,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3
308,160,310,96,266,136,342,142,338,106,326,94,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3
301,160,261,136,318,96,304,96,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3
296,160,296,98,256,136,332,142,326,116,312,92,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3
294,160,294,100,249,136,330,142,324,106,308,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3
290,160,290,98,248,138,324,140,316,104,302,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3
285,160,245,140,322,138,300,96,284,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3
281,160,278,100,240,140,320,130,308,106,292,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3
279,161,276,100,237,140,314,132,304,108,292,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3
274,161,272,100,232,140,300,104,286,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3
273,161,270,100,234,142,308,130,298,106,284,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3
268,162,264,100,225,140,304,136,294,106,282,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3
265,162,260,100,219,138,292,104,278,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3
262,162,258,100,221,140,298,128,274,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3
257,162,254,100,214,140,293,124,268,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3
254,162,250,98,214,142,278,104,264,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3
249,161,206,142,284,124,258,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3
244,161,238,100,200,142,264,104,254,94,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3
243,161,236,98,200,144,276,124,250,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3
238,160,230,98,192,142,246,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3
233,161,221,100,190,144,252,106,240,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3
232,161,224,100,186,144,238,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3
227,161,180,142,230,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3
224,162,214,100,178,144,228,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3
218,161,210,102,174,144,222,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3
213,165,199,102,168,142,216,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3
208,164,197,116,164,144,210,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3
205,168,164,144,208,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3
199,165,158,146,198,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3
197,169,154,146,200,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3
189,170,178,112,148,146,215,140,193,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3
186,169,140,144,192,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3
179,171,138,144,181,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3
172,169,157,108,132,144,174,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3

0
