LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
425,178,426,108,392,128,488,172,466,120,442,102,897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
425,177,424,110,389,128,484,174,466,120,446,102,890,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
425,178,424,110,390,128,486,174,466,126,442,104,888,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
425,178,424,110,390,128,486,174,466,122,442,104,886,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
426,178,424,110,391,128,486,174,468,120,442,104,886,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
425,178,424,110,392,128,486,174,470,124,444,106,883,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
425,178,424,110,390,128,486,172,468,124,442,104,883,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
420,176,418,106,387,128,480,172,462,120,438,100,881,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
418,175,418,106,383,126,480,172,460,118,438,100,881,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
410,174,407,106,372,122,472,168,450,114,426,100,879,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
404,172,402,103,371,124,462,168,446,114,416,98,879,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
395,173,390,106,358,130,452,166,430,112,408,98,879,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
382,173,346,148,436,164,418,114,392,98,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
374,174,368,106,334,130,430,166,407,112,384,98,881,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
368,174,355,108,330,134,424,168,401,112,378,100,881,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
365,174,352,110,322,128,414,166,394,112,376,100,881,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
359,175,341,112,322,142,412,164,390,112,368,100,881,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
355,175,346,112,316,128,409,164,387,112,364,102,879,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
352,175,342,110,312,134,406,163,382,110,360,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
346,175,334,110,308,138,398,164,375,112,354,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
340,175,328,110,300,140,392,164,370,112,348,104,883,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
332,175,320,110,290,130,381,162,363,112,340,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
328,175,314,108,288,132,382,164,358,114,336,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3
317,175,308,110,276,128,370,164,346,116,326,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
314,175,304,108,276,132,368,165,342,116,322,100,886,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
309,175,300,110,268,130,358,162,334,114,316,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3
297,175,288,110,258,130,346,170,327,115,304,102,886,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3
294,175,280,110,254,132,342,170,322,116,300,102,886,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3
287,174,278,110,248,128,334,172,316,120,294,102,888,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3
284,174,246,132,332,170,308,116,292,100,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3
278,174,240,132,324,172,300,116,284,100,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3
274,174,266,112,236,130,322,172,300,116,280,102,888,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3
268,174,256,110,228,130,314,170,294,118,274,102,892,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3
265,174,230,134,287,116,272,102,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3
251,174,214,132,273,117,256,102,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3
247,175,210,134,273,125,252,102,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3
240,175,223,114,202,134,258,118,244,104,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3
237,176,224,116,200,138,256,120,240,104,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3
230,175,192,138,232,104,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3
226,176,190,138,226,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3
219,176,184,142,237,119,216,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3
213,176,196,116,178,144,228,118,208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3
206,175,170,140,244,172,206,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3
203,175,188,116,166,142,216,116,202,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3
196,175,182,116,162,136,194,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3
191,174,158,136,222,172,202,116,190,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3
188,175,154,134,186,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3
184,176,166,114,152,140,221,175,178,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3
178,176,146,134,176,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3
174,177,146,144,172,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3
166,177,136,138,166,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3
157,177,126,136,156,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3
154,179,122,138,150,108,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3
144,176,124,114,114,136,138,104,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3
140,177,120,116,110,136,134,104,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3
132,176,102,132,122,102,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3
122,175,94,134,128,124,114,104,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3
118,175,90,132,108,100,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3
113,175,82,130,104,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3
104,175,90,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3
92,175,75,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3
86,176,94,130,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3
74,183,82,136,50,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3
61,185,62,173,64,142,34,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3
53,169,30,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3
43,174,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3
36,173,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3

0
