LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
417,170,415,110,394,125,470,168,448,116,436,104,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
416,172,418,112,393,126,472,168,448,116,432,106,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
414,172,412,110,386,124,470,168,446,114,430,108,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
413,172,412,112,387,122,468,168,446,114,430,108,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
411,172,410,108,388,122,466,168,444,114,430,106,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
408,172,410,110,383,122,464,168,442,114,426,104,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
406,172,408,110,381,122,460,168,442,114,424,104,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
403,172,399,110,378,124,456,168,420,106,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
402,173,402,108,377,122,456,168,436,114,420,106,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
401,173,402,108,375,124,454,166,436,114,418,104,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
398,173,373,122,454,168,432,114,414,108,400,108,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
397,173,398,108,373,124,452,166,432,114,412,106,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
392,173,394,108,366,124,450,167,424,114,410,106,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
390,173,390,108,366,124,446,166,426,118,406,106,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
386,172,386,108,360,126,446,164,420,114,402,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
380,172,373,110,354,128,438,166,410,112,396,106,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
378,173,378,108,352,136,438,166,408,114,394,106,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
373,174,372,110,346,144,430,164,404,112,390,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
368,175,370,110,340,138,426,168,400,114,386,106,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
366,175,359,114,340,140,422,168,398,112,384,108,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
361,176,358,114,336,152,414,168,392,112,374,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
358,174,354,114,328,144,408,166,388,110,370,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
352,175,346,110,324,148,403,165,380,112,364,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
345,176,318,152,399,164,374,112,354,118,340,112,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
341,176,336,112,310,148,393,164,370,112,352,110,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
333,176,326,112,298,128,387,164,364,114,344,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
331,177,324,116,302,150,383,166,360,116,342,110,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
327,177,318,120,294,130,381,168,352,118,340,108,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
322,178,316,114,290,144,373,166,348,120,332,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
319,180,290,148,372,166,346,118,326,126,312,114,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
312,180,308,116,282,146,366,165,336,134,324,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3
305,180,300,114,276,148,360,168,328,142,317,112,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3
301,175,296,114,270,132,350,172,330,118,312,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
296,177,290,114,272,158,344,172,322,120,306,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
292,174,286,114,258,132,342,172,318,118,302,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3
286,174,278,112,252,130,334,172,310,116,294,106,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3
284,174,278,116,252,140,332,170,310,116,294,106,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3
279,173,272,114,246,130,328,170,306,116,288,106,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3
277,172,270,112,244,132,300,114,286,106,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3
272,171,266,114,240,130,320,170,296,114,282,104,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3
266,170,260,112,234,130,292,114,276,104,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3
263,170,256,110,232,126,290,114,274,104,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3
256,169,250,110,226,126,282,112,266,104,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3
