LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
371,172,358,124,426,162,408,114,392,102,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
372,173,373,108,355,124,426,162,410,116,392,104,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
373,173,373,108,360,122,426,162,408,114,392,104,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
374,172,360,122,426,162,408,114,394,104,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
374,173,378,110,360,122,428,162,394,104,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
374,174,375,110,360,122,428,164,408,116,394,106,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
374,174,373,110,360,124,426,164,410,118,394,106,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
372,176,378,110,360,124,426,166,392,106,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
372,176,375,110,358,124,426,166,392,106,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
370,175,373,110,356,126,420,166,408,118,390,106,998,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
369,176,351,126,420,166,388,104,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
364,176,367,110,352,124,414,166,386,106,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
362,178,368,110,342,140,410,166,399,118,384,106,995,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
356,178,338,136,406,166,390,116,374,106,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
349,179,349,120,330,140,400,168,370,106,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
345,181,342,140,326,142,397,166,379,116,366,108,984,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
339,179,336,134,320,126,388,166,374,116,358,110,984,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
335,180,334,130,318,128,388,166,370,118,352,118,981,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
332,178,334,116,312,128,383,166,364,116,350,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
325,182,340,124,324,126,306,136,374,166,360,120,981,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
315,179,316,120,296,126,365,166,348,122,334,110,976,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
312,179,314,114,296,128,362,168,346,120,332,110,976,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
304,181,288,124,354,172,334,132,322,118,308,118,978,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
302,180,284,130,348,174,336,120,316,120,306,114,978,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
