LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
428,173,422,122,480,170,466,134,458,110,444,108,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
428,173,420,128,478,170,468,130,458,112,444,108,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
427,174,420,130,478,170,458,112,442,110,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
426,174,418,130,476,170,464,134,456,110,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
426,172,435,112,420,120,478,170,466,130,456,108,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
426,172,435,112,418,120,464,132,456,108,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
425,173,418,124,474,172,468,128,454,110,440,110,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
424,173,416,124,474,172,468,128,452,114,440,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
424,174,416,124,472,172,466,128,450,112,440,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
423,174,416,124,474,172,466,128,450,112,440,110,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
423,174,414,126,474,172,450,110,438,110,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
422,175,416,126,474,172,450,110,438,110,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
420,174,412,128,472,172,462,130,450,110,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
419,174,431,110,410,124,470,172,462,126,448,108,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
416,175,406,132,468,172,456,130,442,110,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
401,129,404,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
409,175,422,118,398,126,460,172,452,124,438,108,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
406,177,396,138,458,172,452,122,434,106,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
401,176,410,122,390,124,454,170,446,122,432,108,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
397,178,402,136,388,124,452,170,442,122,426,108,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
391,178,378,120,448,170,438,122,414,124,404,116,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
388,180,389,138,378,120,444,168,434,122,414,118,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
384,179,374,123,440,170,432,122,402,136,396,116,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
380,177,372,118,438,170,426,124,406,118,394,116,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
376,178,366,121,432,170,422,126,402,114,388,114,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
372,179,362,124,428,172,418,126,400,118,384,118,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
368,178,380,114,358,122,422,172,410,128,396,112,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
365,178,355,122,418,174,406,132,390,116,378,114,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
361,176,350,124,388,112,374,112,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
360,175,345,122,400,126,384,112,370,112,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3
355,175,339,124,406,174,394,126,376,110,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3
353,172,338,122,392,124,374,110,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
347,171,332,124,386,122,368,106,0,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
340,172,324,124,378,120,360,106,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3
336,173,316,126,382,172,374,120,358,106,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3
330,173,312,126,378,168,366,120,352,106,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3
327,174,327,116,310,124,374,168,364,120,348,108,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3
323,174,324,122,306,122,372,168,363,120,344,106,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3
317,173,318,124,300,120,365,168,356,120,340,106,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3
315,171,316,114,298,120,360,168,351,116,332,108,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3
308,174,324,118,310,124,290,118,356,168,348,116,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3
304,175,320,120,302,130,288,120,350,166,342,116,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3
298,170,280,118,345,162,334,118,316,110,304,110,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3
292,174,278,116,340,162,324,128,296,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3
287,169,272,116,337,162,316,128,306,106,292,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3
283,169,268,116,328,168,318,122,304,108,290,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3
277,167,262,118,310,124,298,104,284,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3
273,166,278,106,254,118,308,112,292,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3
270,164,276,104,252,118,304,114,290,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3
265,166,272,106,250,114,286,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3
260,161,264,102,242,112,292,112,280,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3
256,161,255,102,240,114,290,112,276,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3
246,159,250,100,228,112,276,108,264,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3
240,159,237,102,222,112,270,106,258,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3
237,159,220,110,268,106,252,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3
232,158,236,100,216,112,262,106,252,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3
229,158,232,98,214,114,258,104,248,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3
223,159,224,102,206,112,240,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3
219,159,220,100,202,114,248,106,236,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3
212,160,212,104,194,114,228,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3
208,160,192,116,244,158,234,106,224,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3
201,160,200,106,184,118,226,108,216,94,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3
197,159,182,116,212,96,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3
190,159,174,116,204,96,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3
184,159,166,114,208,106,196,96,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3
181,159,178,108,164,114,192,92,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3
175,157,160,114,200,106,186,94,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3
169,159,154,114,192,106,182,106,168,102,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3
167,157,164,100,188,106,176,94,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3
161,157,142,112,192,156,170,92,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3
157,156,149,100,138,112,191,155,166,90,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3
152,154,160,90,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3
148,154,130,112,154,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3
145,153,123,110,152,86,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3
141,154,170,152,148,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3
139,154,129,98,122,114,169,153,144,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3
132,155,124,98,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3
130,156,112,120,136,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3

0
