LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
177,176,172,120,156,136,212,164,200,126,186,116,1073,466,207,482,150,470,152,444,172,500,182,496,146,1114,1,2
177,177,167,122,156,148,214,168,198,126,188,118,0,503,171,506,164,0,0,0,0,0,0,0,0,0,2,2
177,178,172,122,156,148,214,168,200,128,186,116,0,465,209,470,152,442,172,500,184,492,164,482,150,1118,3,2
177,179,156,148,210,166,200,128,186,116,0,0,0,466,207,470,152,442,172,502,180,487,140,0,0,1118,4,2
177,179,170,122,156,148,210,166,200,128,186,116,0,466,207,482,152,470,150,442,172,502,182,494,148,1114,5,2
176,177,172,124,156,136,212,168,200,126,186,116,0,466,209,442,172,502,182,482,152,468,150,0,0,1118,6,2
177,178,168,122,214,168,200,128,186,116,0,0,0,465,209,442,172,500,184,482,152,0,0,0,0,1118,7,2
177,178,167,124,156,136,214,168,200,128,186,116,0,464,207,466,152,438,172,494,156,480,150,0,0,1125,8,2
180,178,174,124,158,142,216,168,204,128,192,118,1066,462,205,464,144,434,172,500,176,480,140,0,0,1118,9,2
184,178,180,126,164,140,220,168,210,130,192,116,0,459,205,434,172,486,156,474,154,462,144,0,0,1118,10,2
188,177,166,134,228,164,214,128,198,116,0,0,0,457,202,430,174,496,164,484,156,474,146,460,140,1118,11,2
192,177,188,126,170,134,230,164,214,126,200,118,0,452,201,426,172,478,152,468,148,456,142,0,0,1111,12,2
194,178,190,126,172,136,232,168,220,124,202,116,0,450,198,422,174,484,174,466,146,454,136,0,0,1107,13,2
197,179,192,122,176,140,234,166,222,128,206,120,0,446,195,416,172,478,180,462,134,448,134,0,0,1107,14,2
199,180,196,126,178,140,238,164,222,126,210,118,0,442,192,412,174,448,132,0,0,0,0,0,0,1104,15,2
201,181,194,124,180,140,238,166,224,128,212,118,0,437,190,438,130,406,174,468,176,450,128,0,0,1100,16,2
202,183,196,132,180,140,242,172,224,128,210,120,0,435,189,400,170,468,166,450,128,0,0,0,0,1100,17,2
204,185,182,142,244,172,228,134,212,122,0,0,0,431,184,400,166,446,126,0,0,0,0,0,0,1093,18,2
210,186,204,130,188,146,250,170,232,134,216,122,0,427,203,394,166,455,148,0,0,0,0,0,0,1093,19,2
211,186,188,144,250,170,234,134,218,124,0,0,0,428,181,426,128,394,166,462,152,442,126,0,0,1093,20,2
215,183,194,142,254,168,238,130,222,120,0,0,0,425,181,390,164,436,124,0,0,0,0,0,0,1090,21,2
215,183,194,140,254,168,240,130,224,120,0,0,0,424,183,386,166,434,124,0,0,0,0,0,0,1093,22,2
218,184,198,140,258,166,242,130,226,120,0,0,0,422,186,418,132,388,168,434,126,0,0,0,0,1093,23,2
221,183,200,140,262,164,246,128,230,120,0,0,0,421,184,386,168,430,126,0,0,0,0,0,0,1090,24,2
225,182,204,140,266,164,248,130,234,120,0,0,0,418,183,412,130,382,168,430,126,0,0,0,0,1090,25,2
229,183,226,126,210,138,270,168,254,128,238,120,0,415,183,410,130,378,168,448,146,424,126,0,0,1086,26,2
232,182,212,138,274,168,258,128,240,116,0,0,0,413,187,376,166,446,148,432,130,417,130,408,130,1090,27,2
235,184,214,136,276,168,260,128,244,120,0,0,1066,411,188,406,130,374,168,442,146,420,126,0,0,1090,28,2
239,182,222,138,282,166,264,130,250,118,0,0,1060,407,185,368,166,414,130,402,130,0,0,0,0,1083,29,2
243,181,217,142,282,166,266,128,250,116,0,0,1063,404,195,398,132,368,166,414,130,0,0,0,0,1090,30,2
244,183,226,138,286,168,268,132,254,118,0,0,0,402,197,396,142,366,172,434,150,410,130,0,0,1083,31,2
245,182,226,138,286,168,272,126,254,118,0,0,1060,400,196,396,138,364,170,430,148,408,130,0,0,1090,32,2
247,182,226,140,288,164,272,132,256,116,0,0,1060,397,197,390,134,362,168,416,136,406,132,0,0,1086,33,2
248,183,230,140,290,164,272,130,256,120,0,0,1056,395,198,360,170,424,150,414,138,403,134,0,0,1083,34,2
249,183,232,142,292,166,276,128,258,120,0,0,1060,392,197,384,138,354,172,422,154,410,138,396,132,1079,35,2
252,186,227,144,294,164,276,130,260,124,0,0,1056,388,199,380,142,352,170,420,154,406,140,394,140,1079,36,2
253,186,227,144,296,166,276,130,262,124,0,0,1056,387,197,348,170,418,154,404,138,378,138,0,0,1076,37,2
255,187,236,144,298,170,280,134,264,122,0,0,1053,384,199,348,174,390,134,0,0,0,0,0,0,1079,38,2
258,186,234,144,300,166,284,132,266,124,0,0,1050,382,198,346,174,388,136,374,136,0,0,0,0,1069,39,2
258,187,240,144,302,168,284,134,266,124,0,0,1050,381,201,374,138,346,174,388,136,0,0,0,0,1076,40,2
260,188,240,144,304,166,288,130,268,124,0,0,1050,378,201,367,138,340,168,384,134,0,0,0,0,1076,41,2
334,179,337,168,0,0,0,0,0,0,0,0,1371,377,202,339,169,394,140,368,136,0,0,0,0,1076,42,2
333,179,339,168,0,0,0,0,0,0,0,0,1360,374,188,340,170,390,138,378,130,0,0,0,0,1075,43,2
335,182,338,166,0,0,0,0,0,0,0,0,1371,374,189,342,178,380,130,0,0,0,0,0,0,1079,44,2
334,184,334,166,0,0,0,0,0,0,0,0,1371,374,190,343,183,376,130,0,0,0,0,0,0,1076,45,2
334,187,336,169,0,0,0,0,0,0,0,0,1371,372,192,344,186,372,128,0,0,0,0,0,0,1079,46,2
338,193,332,168,0,0,0,0,0,0,0,0,1393,374,178,372,130,0,0,0,0,0,0,0,0,1063,47,2
283,194,321,181,330,168,303,136,286,128,0,0,1053,371,187,360,140,374,136,0,0,0,0,0,0,1073,48,2
284,193,259,152,323,192,328,168,303,134,290,130,1053,369,187,370,136,0,0,0,0,0,0,0,0,1067,49,2
285,194,330,168,306,136,292,126,0,0,0,0,1053,368,187,358,144,378,136,0,0,0,0,0,0,1073,50,2
286,195,260,158,332,178,322,178,308,138,295,124,1050,367,186,366,134,0,0,0,0,0,0,0,0,1069,51,2
347,142,349,134,0,0,0,0,0,0,0,0,0,366,184,351,135,364,130,0,0,0,0,0,0,1069,52,2
346,142,348,130,0,0,0,0,0,0,0,0,0,365,185,364,132,0,0,0,0,0,0,0,0,1076,53,2
345,145,346,132,0,0,0,0,0,0,0,0,1399,365,183,349,146,358,132,0,0,0,0,0,0,1066,54,2
297,195,346,132,324,178,312,142,295,128,0,0,0,366,184,362,136,0,0,0,0,0,0,0,0,1060,55,2
296,197,261,160,344,134,322,180,306,140,290,132,0,365,185,358,136,0,0,0,0,0,0,0,0,1060,56,2

0
