LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
187,171,188,118,172,128,224,158,210,134,200,116,1179,427,191,418,146,398,186,432,142,0,0,0,0,1200,1,2
190,168,188,138,176,118,228,152,218,114,204,108,1179,430,190,398,182,436,140,0,0,0,0,0,0,1195,2,2
195,159,178,118,232,142,220,108,210,102,0,0,1179,433,191,404,182,452,146,442,142,0,0,0,0,1208,3,2
196,159,182,114,236,144,222,108,210,102,0,0,1179,436,192,408,184,444,138,0,0,0,0,0,0,1204,4,2
197,161,180,118,234,142,224,112,208,110,198,108,1179,437,192,410,182,466,178,448,140,0,0,0,0,1200,5,2
197,161,184,118,232,144,224,110,210,112,198,108,1175,439,192,412,180,450,138,0,0,0,0,0,0,1200,6,2
198,161,200,108,184,118,234,142,222,114,212,102,1175,441,192,414,180,472,166,450,138,0,0,0,0,1208,7,2
198,161,184,118,234,142,224,112,212,102,0,0,1175,442,193,414,180,472,164,452,142,438,142,0,0,1200,8,2
199,162,200,110,184,120,236,146,212,102,0,0,1179,442,194,414,180,452,140,0,0,0,0,0,0,1195,9,2
200,164,186,122,238,146,228,112,210,120,200,108,1179,443,192,412,178,476,162,452,138,0,0,0,0,1204,10,2
201,163,202,110,186,124,238,146,226,110,214,108,1179,443,192,414,180,476,162,452,138,0,0,0,0,1200,11,2
203,165,188,120,240,148,228,112,214,106,0,0,0,441,193,433,142,416,180,452,138,0,0,0,0,1195,12,2
204,166,204,110,188,138,242,150,226,120,216,106,0,439,192,433,142,412,180,450,140,0,0,0,0,1204,13,2
206,167,199,124,190,124,244,148,228,118,218,114,0,439,190,432,140,410,178,472,164,450,138,0,0,1204,14,2
208,166,192,128,244,150,234,118,218,110,0,0,0,437,190,408,178,446,136,0,0,0,0,0,0,1200,15,2
208,167,208,116,192,128,244,152,234,120,220,110,0,436,190,432,140,406,176,446,138,0,0,0,0,1204,16,2
210,167,208,114,192,128,246,154,232,118,220,110,0,434,188,404,178,444,136,0,0,0,0,0,0,1200,17,2
211,168,208,120,194,128,248,150,234,120,222,110,1187,433,185,400,178,438,134,0,0,0,0,0,0,1191,18,2
211,169,192,128,246,154,234,120,222,112,0,0,0,432,185,400,178,450,142,438,136,0,0,0,0,1204,19,2
213,171,196,130,250,156,238,120,224,110,0,0,0,430,184,398,178,438,134,0,0,0,0,0,0,1195,20,2
215,172,196,128,252,154,228,112,0,0,0,0,0,427,185,394,174,446,140,434,132,0,0,0,0,1195,21,2
216,170,200,128,254,154,238,134,226,108,0,0,0,425,186,392,172,432,134,0,0,0,0,0,0,1200,22,2
220,171,218,120,202,132,258,156,242,126,230,116,0,421,187,388,174,428,132,0,0,0,0,0,0,1200,23,2
221,171,215,118,202,136,258,156,244,126,230,116,0,420,186,412,150,388,174,426,132,0,0,0,0,1195,24,2
222,171,220,118,204,132,258,156,244,134,234,114,1183,417,187,408,138,382,174,424,136,0,0,0,0,1200,25,2
223,172,260,158,244,134,222,118,0,0,0,0,0,416,186,382,172,432,138,424,136,408,136,0,0,1200,26,2
226,172,222,122,208,134,262,154,246,132,236,114,0,414,187,406,138,380,172,430,138,418,134,0,0,1200,27,2
227,171,205,134,264,156,250,126,236,112,0,0,0,413,184,404,138,378,174,442,152,420,134,0,0,1195,28,2
229,172,223,120,210,132,268,160,252,128,240,118,0,411,186,378,174,428,138,416,130,0,0,0,0,1195,29,2
233,172,268,158,256,124,244,118,0,0,0,0,0,406,188,374,172,436,148,422,140,414,132,0,0,1200,30,2
236,172,218,134,274,156,260,126,246,116,0,0,0,404,187,396,138,372,172,420,136,410,130,0,0,1200,31,2
237,173,222,130,274,160,260,126,248,116,0,0,0,403,190,393,146,370,172,408,132,0,0,0,0,1200,32,2
241,176,236,134,222,130,278,162,266,126,250,126,1187,399,191,390,144,366,168,428,148,404,130,0,0,1195,33,2
243,175,226,132,285,154,266,124,252,114,0,0,1183,398,192,362,170,426,148,414,136,402,132,0,0,1200,34,2
244,176,224,130,284,154,264,138,254,118,0,0,1179,395,194,362,172,410,140,386,140,0,0,0,0,1195,35,2
246,175,286,155,268,138,254,116,0,0,0,0,1183,395,194,386,144,362,172,410,136,0,0,0,0,1195,36,2
248,178,232,132,286,158,268,134,258,118,0,0,1179,392,193,358,170,408,138,382,138,0,0,0,0,1195,37,2
251,177,234,134,290,150,272,136,260,120,0,0,1179,388,194,382,136,354,168,406,138,394,132,0,0,1195,38,2
252,178,236,134,292,156,274,132,260,124,0,0,1175,389,196,389,142,354,170,404,140,0,0,0,0,1187,39,2
255,177,236,134,293,152,276,134,262,126,252,122,1175,388,194,414,152,393,132,0,0,0,0,0,0,1187,40,2
257,174,240,130,294,152,280,124,256,120,0,0,1175,384,196,385,140,352,170,400,136,0,0,0,0,1187,41,2
258,173,254,122,240,130,298,154,284,124,268,118,1175,383,194,374,138,350,172,400,140,388,136,0,0,1187,42,2
261,175,244,134,300,156,288,124,270,116,0,0,1175,382,195,376,156,348,170,398,140,0,0,0,0,1183,43,2
263,180,270,128,260,128,241,136,300,156,286,122,1171,379,190,346,170,384,130,0,0,0,0,0,0,1183,44,2
265,179,274,130,262,126,305,158,288,124,0,0,1167,377,191,368,136,340,164,392,136,382,134,0,0,1179,45,2
338,175,340,166,0,0,0,0,0,0,0,0,0,377,192,365,146,344,174,392,138,382,130,0,0,1183,46,2
335,174,0,0,0,0,0,0,0,0,0,0,1496,374,186,340,166,402,150,380,130,0,0,0,0,1179,47,2
