LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
167,164,156,112,138,128,200,148,188,114,170,106,0,472,188,472,128,444,154,488,122,0,0,0,0,0,1,2
166,165,154,112,136,128,198,148,186,116,170,104,0,472,191,474,134,448,158,508,164,490,124,0,0,0,2,2
166,165,136,128,198,148,184,114,170,104,0,0,0,472,191,476,130,446,158,508,166,490,124,0,0,0,3,2
167,166,156,116,136,126,200,148,186,116,172,106,0,472,191,476,130,448,158,506,164,490,124,0,0,0,4,2
167,166,156,116,136,126,200,148,186,116,172,106,0,471,193,446,156,506,164,488,134,476,130,0,0,1133,5,2
167,166,136,128,198,148,186,116,170,106,0,0,0,472,193,450,158,506,166,488,134,478,128,0,0,0,6,2
167,167,151,114,140,142,198,148,186,116,168,106,0,472,193,450,158,508,166,490,136,478,128,0,0,1129,7,2
166,166,136,128,200,148,186,116,168,106,0,0,0,471,193,478,130,448,156,506,164,488,128,0,0,1133,8,2
168,166,156,116,140,130,200,150,188,114,172,106,0,470,193,444,156,506,164,498,140,484,152,474,132,1129,9,2
170,167,160,116,140,134,202,152,188,116,174,108,0,466,191,470,134,442,158,486,126,0,0,0,0,1133,10,2
174,166,144,128,208,152,196,114,178,106,0,0,0,462,187,436,154,488,138,478,128,466,126,0,0,0,11,2
177,166,166,114,150,132,212,152,198,116,182,108,0,460,187,434,154,486,134,476,130,462,128,0,0,0,12,2
180,169,170,118,156,144,214,152,200,116,182,106,0,458,184,459,126,432,154,486,130,474,124,0,0,1118,13,2
184,168,174,114,153,144,218,148,204,118,186,106,0,455,183,456,126,430,154,482,128,468,124,0,0,1118,14,2
187,167,162,128,224,152,210,114,190,104,0,0,0,449,179,420,154,464,122,452,122,0,0,0,0,1111,15,2
191,167,164,128,226,150,212,114,196,106,0,0,0,447,178,448,122,418,158,462,120,0,0,0,0,1107,16,2
196,167,167,129,232,148,216,114,200,106,0,0,0,442,176,412,158,445,118,0,0,0,0,0,0,1104,17,2
203,167,175,129,240,148,224,112,206,106,0,0,0,436,175,434,118,404,154,450,116,0,0,0,0,1100,18,2
209,170,186,144,246,148,228,114,212,104,0,0,1079,433,174,400,152,444,114,0,0,0,0,0,0,1093,19,2
212,169,186,128,250,146,234,120,216,104,0,0,0,431,173,426,120,398,154,442,116,0,0,0,0,1093,20,2
215,169,190,128,252,148,238,116,222,106,0,0,1069,429,172,424,120,396,154,438,114,0,0,0,0,1093,21,2
220,169,194,128,258,146,240,112,226,104,0,0,0,427,173,394,154,436,116,0,0,0,0,0,0,1093,22,2
225,168,218,110,200,128,260,146,250,114,228,104,1073,425,173,392,152,436,112,0,0,0,0,0,0,1093,23,2
230,168,210,128,270,148,256,114,238,102,0,0,0,422,175,418,122,390,158,432,116,0,0,0,0,1093,24,2
233,169,270,146,256,112,240,102,0,0,0,0,1073,422,176,416,124,388,158,428,118,0,0,0,0,1093,25,2
234,170,212,132,274,144,256,124,244,102,0,0,0,421,175,418,124,384,152,428,118,0,0,0,0,1093,26,2
236,170,216,126,274,146,256,124,244,104,0,0,1073,420,174,416,122,386,152,430,118,0,0,0,0,1097,27,2
241,168,219,128,280,142,266,116,248,100,0,0,1069,419,174,412,120,382,150,426,116,0,0,0,0,1093,28,2
245,167,286,143,270,112,254,100,0,0,0,0,1073,417,174,412,122,382,154,426,116,0,0,0,0,1090,29,2
248,168,228,128,286,142,274,114,258,100,0,0,1069,413,175,408,130,380,154,424,118,0,0,0,0,1090,30,2
251,169,232,136,292,147,272,118,260,102,0,0,1067,410,174,404,120,374,154,428,120,416,118,0,0,1086,31,2
253,167,234,126,294,140,278,112,264,104,0,0,1063,406,177,402,118,370,150,412,112,0,0,0,0,1093,32,2
255,166,232,126,293,140,282,114,264,102,0,0,1063,402,179,398,122,368,148,432,134,422,120,0,0,1090,33,2
256,166,231,128,294,144,284,112,266,102,0,0,1060,400,180,396,120,366,150,408,118,0,0,0,0,1090,34,2
256,166,231,128,296,144,284,112,266,102,0,0,1063,399,180,366,152,406,118,392,118,0,0,0,0,1090,35,2
257,166,236,126,299,142,284,110,266,102,0,0,1063,395,180,360,152,400,114,0,0,0,0,0,0,1090,36,2
260,166,237,130,298,142,286,110,268,102,0,0,1063,392,180,386,120,358,152,398,114,0,0,0,0,1090,37,2
262,167,300,142,288,114,270,102,0,0,0,0,1066,389,179,377,118,354,150,394,114,0,0,0,0,1083,38,2
263,168,245,132,303,142,290,112,272,104,0,0,1063,387,180,354,152,392,114,0,0,0,0,0,0,1079,39,2
262,172,246,136,305,144,280,134,274,106,0,0,0,385,179,378,118,350,150,392,116,0,0,0,0,1083,40,2
264,172,305,144,282,132,276,104,0,0,0,0,1063,383,180,378,124,352,150,390,120,0,0,0,0,1090,41,2
268,170,242,137,308,146,296,114,278,104,0,0,1063,381,178,376,122,351,150,384,114,0,0,0,0,1090,42,2
270,170,249,134,310,146,296,112,280,104,0,0,1056,380,179,350,151,386,116,0,0,0,0,0,0,1086,43,2
340,161,343,151,0,0,0,0,0,0,0,0,1410,379,177,346,148,384,116,0,0,0,0,0,0,1086,44,2

0
