LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
157,200,143,164,132,174,188,198,176,160,160,158,0,423,213,422,180,406,206,450,198,448,174,0,0,1477,1,2
157,200,146,164,132,174,186,198,176,162,160,156,0,424,210,422,180,401,206,450,196,448,174,436,174,1489,2,2
158,201,148,164,134,176,188,198,176,160,162,160,0,423,212,420,180,446,174,436,174,0,0,0,0,1470,3,2
159,200,148,166,132,176,188,196,176,160,160,154,0,423,212,420,180,446,176,436,174,0,0,0,0,1477,4,2
159,201,148,166,136,180,188,198,176,160,162,158,0,421,213,400,204,450,196,434,176,420,172,0,0,1470,5,2
159,201,134,178,188,198,176,162,162,158,0,0,0,420,214,400,204,452,194,432,178,420,174,0,0,1464,6,2
160,202,147,168,190,198,178,160,162,156,0,0,0,421,213,402,206,458,190,432,176,418,176,0,0,1464,7,2
160,203,190,198,176,164,162,158,0,0,0,0,0,421,212,402,206,454,192,432,174,418,174,0,0,1458,8,2
160,202,135,182,188,198,176,164,162,156,0,0,0,421,211,397,210,454,192,434,174,418,174,0,0,0,9,2
160,203,150,168,138,182,190,198,176,164,162,156,0,421,211,418,176,397,210,452,192,436,172,0,0,1470,10,2
160,202,150,166,138,182,188,198,176,166,162,156,0,420,211,400,208,448,196,440,172,418,172,0,0,1458,11,2
161,202,150,162,135,180,192,198,178,166,162,154,0,419,212,400,208,448,192,440,176,418,172,0,0,1458,12,2
161,202,150,164,134,176,192,198,178,162,164,154,0,417,214,398,208,446,194,428,180,414,176,0,0,1464,13,2
162,200,152,162,136,174,194,198,180,162,166,154,0,416,215,396,208,444,196,430,180,414,180,0,0,1452,14,2
164,203,156,172,138,180,194,200,182,162,166,154,0,415,213,396,208,444,194,426,180,412,178,0,0,1446,15,2
165,202,156,164,138,176,200,198,184,166,168,154,0,414,214,430,180,410,178,0,0,0,0,0,0,1452,16,2
167,201,156,164,198,196,186,160,170,154,0,0,0,414,211,442,192,424,176,406,174,0,0,0,0,0,17,2
169,202,153,164,144,178,202,198,188,164,172,160,0,412,212,408,178,390,208,442,192,422,176,0,0,1434,18,2
170,201,160,162,144,174,200,198,188,162,174,156,0,411,211,408,176,385,206,442,192,432,176,420,174,1428,19,2
173,203,150,182,190,164,176,152,0,0,0,0,0,408,213,426,178,406,178,0,0,0,0,0,0,1434,20,2
174,200,164,162,146,174,206,198,194,162,176,152,0,408,213,406,180,384,208,438,194,418,178,0,0,1428,21,2
178,200,166,158,210,196,196,158,180,152,0,0,0,407,213,418,176,402,170,0,0,0,0,0,0,1428,22,2
179,199,168,160,154,176,212,196,198,158,184,152,0,405,213,418,170,402,170,0,0,0,0,0,0,1416,23,2
181,199,170,160,212,196,200,158,184,152,0,0,0,405,211,382,208,416,174,400,170,0,0,0,0,1416,24,2
183,199,174,162,158,174,214,196,204,158,188,152,0,402,211,376,204,432,192,412,174,398,168,0,0,1416,25,2
185,198,176,156,160,172,204,164,192,150,0,0,0,403,209,432,190,420,172,398,168,0,0,0,0,1404,26,2
187,198,178,158,160,170,208,162,194,150,0,0,0,400,209,376,204,408,174,398,168,0,0,0,0,1404,27,2
192,198,226,194,212,156,196,150,0,0,0,0,0,400,210,392,178,410,166,0,0,0,0,0,0,1404,28,2
196,199,186,158,234,194,214,162,200,150,0,0,0,399,210,410,174,394,174,0,0,0,0,0,0,1393,29,2
198,199,188,156,234,192,218,158,202,150,0,0,0,398,210,392,178,411,174,0,0,0,0,0,0,1393,30,2
200,199,174,170,238,194,218,168,206,148,0,0,0,394,211,368,202,406,174,388,174,0,0,0,0,1399,31,2
206,199,196,156,181,180,246,194,226,154,210,150,0,394,209,364,200,426,186,406,174,386,170,0,0,1382,32,2
208,199,184,172,246,194,228,158,212,148,0,0,0,391,207,366,200,402,166,388,166,0,0,0,0,1376,33,2
209,200,202,156,183,170,246,194,228,160,214,148,0,391,207,384,166,364,200,408,162,0,0,0,0,1376,34,2
