LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
164,202,152,164,136,176,198,200,182,164,166,160,0,412,213,434,178,421,178,410,168,0,0,0,0,1422,1,2
164,201,154,168,136,176,198,200,182,164,166,158,0,412,212,390,208,426,180,410,168,0,0,0,0,1422,2,2
163,202,152,164,136,176,196,200,180,164,166,158,0,412,212,390,208,434,176,410,168,0,0,0,0,1416,3,2
164,201,152,168,136,178,200,200,180,168,166,156,0,414,212,392,208,450,190,424,178,410,168,0,0,1422,4,2
165,204,154,170,138,180,198,200,180,170,166,158,0,412,212,390,208,442,194,434,176,410,168,0,0,1422,5,2
166,202,154,166,138,180,182,164,166,154,0,0,0,412,213,390,208,442,196,426,180,410,168,0,0,1416,6,2
166,201,154,164,142,182,202,200,182,166,166,156,0,413,213,390,208,442,194,434,182,410,168,0,0,1416,7,2
167,202,154,166,138,176,202,198,184,164,168,156,0,413,214,390,208,446,196,426,180,410,168,0,0,1416,8,2
167,202,140,176,202,200,184,162,168,156,0,0,0,414,213,390,208,450,192,426,178,410,168,0,0,1410,9,2
168,202,140,176,204,200,184,162,170,156,0,0,0,414,215,390,208,446,194,426,178,412,174,0,0,1410,10,2
168,202,156,162,144,180,204,200,186,164,170,158,0,414,213,390,208,446,194,426,180,412,172,0,0,1399,11,2
169,203,156,162,202,200,186,166,170,158,0,0,0,414,213,392,208,446,194,429,178,412,170,0,0,1404,12,2
171,201,158,164,144,178,204,200,188,162,174,160,0,413,214,390,208,442,194,424,180,410,176,0,0,1410,13,2
171,201,160,162,146,176,190,166,174,154,0,0,0,412,212,388,208,446,194,434,176,410,168,0,0,1410,14,2
176,202,164,162,152,184,210,200,192,160,178,154,0,411,213,424,176,408,176,0,0,0,0,0,0,1399,15,2
176,201,164,162,148,176,210,200,194,162,178,154,0,408,218,388,210,408,178,0,0,0,0,0,0,0,16,2
179,201,168,162,152,176,214,200,196,164,182,154,0,411,211,440,192,422,172,406,170,0,0,0,0,1393,17,2
183,201,155,180,218,200,200,160,186,154,0,0,0,407,213,380,204,440,192,420,178,406,170,0,0,1393,18,2
184,201,174,160,158,176,222,200,202,162,188,154,0,407,214,397,180,382,206,442,192,418,178,0,0,1393,19,2
187,200,178,160,160,172,224,198,206,164,192,152,0,407,209,378,204,442,188,418,170,402,170,0,0,1393,20,2
190,200,177,166,164,174,226,198,210,160,194,154,0,405,211,402,174,378,204,438,190,418,172,0,0,1388,21,2
193,201,182,160,168,176,232,198,212,164,198,154,0,403,210,376,206,414,174,400,172,0,0,0,0,1393,22,2
198,199,188,160,174,178,234,196,218,160,202,152,0,402,211,414,180,396,168,0,0,0,0,0,0,1388,23,2
200,198,190,158,172,172,236,196,220,158,204,152,1334,402,210,432,194,412,174,396,168,0,0,0,0,1382,24,2
204,201,194,156,240,196,222,160,208,150,0,0,1339,403,210,393,184,432,192,422,174,410,172,0,0,1376,25,2
208,200,196,156,186,182,247,194,226,156,210,150,1329,401,207,394,170,432,190,412,166,0,0,0,0,1371,26,2
210,201,200,154,250,196,228,158,214,150,0,0,1329,400,208,432,190,408,170,392,168,0,0,0,0,1371,27,2
213,201,204,156,250,196,218,150,0,0,0,0,1324,397,210,392,178,366,206,424,194,418,170,0,0,1366,28,2
215,202,206,162,192,180,252,196,232,168,220,150,1334,396,210,390,176,370,206,424,194,418,172,0,0,1366,29,2
218,202,208,160,258,196,238,160,224,152,0,0,1329,393,212,364,204,404,176,390,176,0,0,0,0,1366,30,2
220,202,212,158,254,196,238,166,226,150,0,0,1329,392,207,388,168,364,204,404,164,0,0,0,0,1350,31,2
221,202,214,158,198,176,254,196,242,162,228,152,0,391,207,388,168,362,204,418,194,404,164,0,0,1355,32,2
224,201,216,158,199,180,255,196,244,160,232,152,1324,391,208,386,174,362,204,426,186,400,170,0,0,1350,33,2
225,201,218,160,200,172,265,198,248,160,232,152,1319,390,208,386,174,362,204,424,190,406,168,0,0,1355,34,2
228,202,220,160,203,180,270,199,248,162,234,152,1319,388,208,382,172,356,202,410,168,0,0,0,0,1344,35,2
228,201,222,160,202,170,269,198,252,162,236,152,1319,387,208,384,178,356,202,410,170,0,0,0,0,1344,36,2
231,201,224,156,266,198,254,160,238,152,0,0,1319,386,209,380,176,358,204,418,192,396,170,0,0,1350,37,2
232,200,226,158,268,198,254,160,240,152,0,0,1314,386,209,380,174,360,204,424,186,396,172,0,0,1344,38,2
236,202,230,160,270,199,260,158,242,154,0,0,1319,383,209,378,172,360,202,414,194,404,170,0,0,1344,39,2
239,201,230,164,216,180,271,198,261,158,246,152,1319,380,211,356,202,410,192,392,176,374,170,0,0,1355,40,2
239,201,232,160,216,174,276,200,262,160,246,152,1304,380,211,352,202,408,194,390,174,374,172,0,0,1355,41,2
244,198,236,160,220,178,269,159,248,154,0,0,1304,378,210,374,174,350,202,398,172,0,0,0,0,1350,42,2
246,198,238,160,270,160,252,158,0,0,0,0,1314,377,211,350,202,399,173,388,172,374,172,0,0,1350,43,2
248,199,240,164,223,182,275,161,256,154,0,0,1309,376,211,372,178,350,202,412,188,396,174,386,174,1350,44,2
253,197,239,160,277,160,258,150,0,0,0,0,1304,373,208,350,202,404,190,384,170,364,160,0,0,1344,45,2
253,197,230,178,276,160,260,152,0,0,0,0,1304,372,211,340,202,404,194,382,176,366,164,0,0,1350,46,2
256,199,234,180,264,154,0,0,0,0,0,0,1309,370,211,340,202,400,194,386,176,364,164,0,0,1344,47,2
258,198,236,178,277,160,267,152,0,0,0,0,1304,370,211,338,200,402,192,382,176,364,164,0,0,1334,48,2
260,198,251,160,237,180,272,149,0,0,0,0,1304,368,210,338,200,396,196,380,168,364,164,0,0,0,49,2
263,198,288,162,270,154,0,0,0,0,0,0,1304,366,212,336,202,386,174,373,174,362,166,0,0,1334,50,2
265,197,244,174,289,160,277,150,0,0,0,0,1304,364,209,336,202,394,192,378,168,360,164,0,0,1329,51,2
