LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
166,184,136,148,136,174,210,170,168,136,150,134,0,401,188,362,174,446,176,432,154,420,138,402,138,1434,1,2
166,183,136,148,133,176,208,170,168,136,152,136,0,401,188,362,174,446,176,434,156,420,138,402,138,1434,2,2
166,183,136,148,131,173,208,170,168,136,152,136,0,401,188,362,176,444,178,432,154,420,138,402,138,1428,3,2
166,183,136,148,134,172,208,170,168,136,152,136,0,400,188,362,176,444,178,430,156,419,138,402,138,1434,4,2
167,183,144,158,131,171,210,170,170,136,152,136,0,400,188,362,176,444,178,430,156,418,138,402,138,1422,5,2
168,183,146,158,136,172,208,168,170,134,154,134,0,400,188,362,176,444,176,430,154,418,138,402,138,1428,6,2
169,183,146,158,134,172,208,168,170,134,154,134,0,400,188,362,176,444,176,430,154,420,138,402,138,1428,7,2
168,183,146,158,134,172,210,170,170,134,154,134,0,400,188,362,176,444,176,430,154,420,138,402,138,1428,8,2
168,183,132,170,208,168,170,136,154,134,0,0,0,400,188,362,176,444,178,432,154,420,138,402,138,1428,9,2
168,183,136,172,208,168,170,136,152,134,0,0,0,400,188,362,174,444,178,432,154,420,138,400,138,1428,10,2
168,180,140,146,134,168,212,168,172,134,154,134,0,399,187,361,175,444,178,430,156,421,138,398,138,1416,11,2
172,181,142,146,142,174,216,170,174,134,158,134,0,395,186,358,174,438,178,428,152,417,138,394,138,1416,12,2
173,181,144,146,138,168,214,168,176,134,158,132,0,392,185,354,174,436,176,422,150,413,138,392,138,1422,13,2
175,181,160,134,146,146,139,169,219,168,178,132,0,390,185,354,172,434,174,422,148,409,138,391,138,1416,14,2
177,182,148,144,222,169,180,134,162,132,0,0,0,387,185,350,170,418,144,407,138,389,138,0,0,1422,15,2
179,182,150,144,146,170,222,168,184,134,166,134,0,385,183,348,170,430,174,420,144,404,136,388,136,1422,16,2
181,183,152,148,150,172,225,168,184,134,166,134,0,384,184,348,170,428,172,418,144,402,136,386,136,1422,17,2
184,182,154,146,151,171,229,166,188,136,170,136,0,381,183,382,136,350,172,424,172,416,146,402,134,1422,18,2
186,182,156,146,152,170,231,168,190,136,174,137,0,379,183,378,136,345,170,420,170,414,146,400,134,1416,19,2
188,182,158,146,155,171,229,168,192,136,174,136,0,376,182,372,136,341,168,420,168,408,144,394,134,1416,20,2
191,182,162,148,157,173,232,168,194,140,178,137,1446,373,181,338,170,418,170,406,142,392,134,374,134,0,21,2
191,183,160,146,160,174,237,170,194,138,178,137,0,372,182,334,168,418,170,406,144,390,134,372,134,0,22,2
193,183,164,148,162,172,238,168,198,134,180,134,0,370,182,332,168,416,172,402,142,391,136,371,136,0,23,2
196,182,166,146,168,174,242,168,200,136,182,134,0,368,183,327,166,410,168,402,144,387,138,367,138,0,24,2
198,181,170,144,165,172,242,168,202,134,186,134,1428,366,183,326,166,410,170,400,142,387,138,367,138,0,25,2
202,183,170,142,241,166,207,136,189,136,0,0,1440,364,183,325,166,408,168,398,144,385,138,365,138,0,26,2
202,183,172,144,172,172,247,168,208,136,190,136,0,364,184,327,166,408,170,398,144,383,138,363,138,0,27,2
205,183,174,144,172,170,248,168,210,136,192,136,1434,362,184,326,166,407,172,394,144,383,138,363,138,0,28,2
208,184,194,138,178,144,178,174,254,168,212,136,1428,360,184,325,167,404,172,394,146,381,138,361,138,0,29,2
211,184,178,146,176,170,258,170,217,138,199,138,1428,359,185,325,170,402,172,394,144,378,138,358,138,0,30,2
214,187,182,144,178,172,254,168,218,136,0,0,0,356,185,322,170,402,172,390,146,372,142,356,138,0,31,2
215,184,184,144,260,170,222,137,204,136,0,0,1416,354,185,318,168,400,172,388,146,372,138,354,138,0,32,2
216,184,184,144,180,170,264,170,222,136,204,136,1416,354,186,319,170,400,172,388,146,372,138,354,138,0,33,2
218,184,188,144,181,169,264,170,224,136,206,136,1410,351,185,312,168,396,170,384,146,366,144,350,138,0,34,2
220,185,194,154,186,170,264,170,226,136,206,136,1422,350,186,317,170,396,170,382,146,364,146,348,138,0,35,2
220,183,192,146,184,168,266,168,228,137,210,137,1416,349,184,318,170,394,168,382,146,364,138,348,136,0,36,2
221,183,192,144,184,166,263,168,230,137,208,136,1416,348,183,312,168,393,168,380,144,367,136,347,136,0,37,2
222,183,192,144,184,166,269,168,230,136,210,136,1416,347,183,309,168,392,170,378,144,365,136,347,136,0,38,2
223,183,194,144,186,166,270,166,230,136,212,136,1416,345,184,307,166,388,170,378,144,365,136,345,136,0,39,2
224,183,194,144,188,168,270,166,231,136,214,137,1404,344,182,302,166,388,170,376,146,360,134,344,134,0,40,2
226,183,194,144,192,172,271,166,232,136,212,136,1410,342,182,340,136,306,168,384,172,374,146,362,134,0,41,2
226,183,198,144,190,168,273,169,232,134,214,134,1410,341,182,304,168,386,172,370,146,360,134,340,134,0,42,2
227,182,196,144,190,166,272,168,234,134,214,134,1410,338,185,338,136,304,166,372,176,368,150,358,134,0,43,2
227,183,198,148,187,165,272,166,234,134,214,134,1410,338,183,302,166,382,170,366,156,357,136,338,136,0,44,2
228,183,198,146,190,166,270,168,234,134,214,134,1410,337,184,304,170,372,176,370,146,354,140,338,136,0,45,2
229,181,200,144,192,168,273,166,234,132,216,132,1410,336,182,302,166,368,146,354,136,336,136,0,0,0,46,2
230,182,200,146,194,170,278,170,236,134,216,134,1410,336,184,301,168,380,172,364,154,354,136,336,136,0,47,2
230,182,216,134,200,146,192,168,276,168,234,132,1410,336,184,301,168,378,172,366,146,355,138,337,138,0,48,2
231,182,202,146,192,168,271,168,236,134,218,134,1410,336,184,298,168,378,172,366,148,350,138,336,138,0,49,2

0
