LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
175,196,150,160,208,182,194,144,174,134,0,0,0,453,219,426,196,488,182,478,176,468,162,454,162,1136,1,2
175,196,150,160,208,182,192,144,178,136,0,0,0,452,219,424,194,488,186,468,164,454,162,0,0,0,2,2
175,196,161,144,152,160,208,180,194,144,178,136,0,453,219,424,194,478,172,468,166,454,164,0,0,0,3,2
176,196,152,160,208,182,194,144,178,134,0,0,0,453,219,426,194,480,172,468,164,454,162,0,0,0,4,2
176,197,152,160,210,182,194,146,178,136,0,0,0,453,219,426,194,490,186,468,164,454,162,0,0,0,5,2
176,197,152,160,210,182,194,144,178,136,0,0,0,454,219,428,196,488,188,470,164,454,162,0,0,0,6,2
176,197,152,160,208,182,194,144,178,136,0,0,0,455,218,428,196,490,186,470,162,454,162,0,0,1129,7,2
176,197,161,144,152,160,210,182,194,144,178,136,0,455,218,428,198,490,188,480,166,470,162,456,162,1132,8,2
175,197,150,158,208,182,194,146,178,136,0,0,0,455,219,456,164,430,198,482,168,470,162,0,0,1132,9,2
177,196,152,160,210,182,196,146,180,136,0,0,0,455,219,456,166,428,198,492,184,472,162,0,0,1131,10,2
181,199,170,146,214,180,200,148,182,138,0,0,0,451,221,424,194,468,166,454,164,0,0,0,0,1136,11,2
182,198,158,172,214,180,200,146,186,140,0,0,0,451,219,424,196,490,184,466,162,452,162,0,0,1133,12,2
185,196,158,158,216,178,204,146,190,136,0,0,0,448,219,420,196,474,178,452,160,0,0,0,0,1133,13,2
186,196,162,158,220,178,204,142,190,138,0,0,0,447,217,420,196,484,186,472,168,462,162,450,160,1122,14,2
186,197,164,160,220,180,206,144,192,136,0,0,0,445,216,418,196,480,196,462,158,446,158,0,0,1129,15,2
188,197,176,144,162,160,222,180,206,144,192,134,0,444,216,414,196,460,158,446,158,0,0,0,0,1122,16,2
189,199,166,162,222,178,206,160,192,134,0,0,0,442,216,414,196,451,158,0,0,0,0,0,0,1129,17,2
192,199,180,144,163,166,226,180,210,146,196,136,0,442,214,412,194,478,182,468,168,456,158,442,158,1125,18,2
196,201,230,180,216,146,198,136,0,0,0,0,0,437,214,410,194,470,196,452,158,442,158,0,0,1118,19,2
198,200,174,162,232,182,218,146,200,136,0,0,0,434,213,406,194,448,154,0,0,0,0,0,0,1122,20,2
200,201,176,160,234,182,220,148,204,136,0,0,0,433,213,434,156,402,194,448,154,0,0,0,0,1122,21,2
203,202,180,162,236,184,222,148,206,138,0,0,0,431,212,400,194,444,154,0,0,0,0,0,0,1122,22,2
204,202,177,164,240,184,222,150,208,140,0,0,0,430,211,400,192,444,154,0,0,0,0,0,0,1118,23,2
206,200,182,158,242,182,226,148,210,140,0,0,1090,429,209,398,190,440,154,0,0,0,0,0,0,1118,24,2
208,201,186,162,244,180,228,148,210,136,0,0,1093,427,209,428,156,396,190,440,154,0,0,0,0,1114,25,2
210,199,186,158,246,178,232,146,214,138,0,0,1083,426,210,422,156,394,194,442,152,0,0,0,0,1114,26,2
211,199,186,160,246,180,228,144,214,136,0,0,1083,425,210,424,156,392,194,456,178,438,154,0,0,1114,27,2
212,200,188,162,248,180,232,144,216,138,0,0,0,423,211,390,192,456,178,434,154,0,0,0,0,1111,28,2
215,201,190,180,248,180,234,144,216,136,0,0,1083,421,211,415,156,388,192,432,152,0,0,0,0,1111,29,2
215,200,192,160,248,180,236,146,218,136,0,0,1086,419,211,418,156,386,192,432,154,0,0,0,0,1107,30,2
217,200,192,162,252,178,238,146,220,136,0,0,0,417,210,414,156,384,192,430,150,0,0,0,0,1107,31,2
219,200,210,150,194,161,254,178,240,144,222,138,1076,415,211,412,156,380,188,428,150,0,0,0,0,1104,32,2
222,199,260,178,242,144,224,134,0,0,0,0,1076,412,216,380,186,431,156,0,0,0,0,0,0,1107,33,2
224,201,260,176,242,144,226,136,0,0,0,0,1076,411,216,380,190,444,172,428,156,0,0,0,0,1107,34,2
226,201,260,178,246,144,228,136,0,0,0,0,1076,410,216,378,190,425,156,406,156,0,0,0,0,1104,35,2
228,201,264,176,248,144,230,136,0,0,0,0,1076,409,212,404,154,374,186,430,154,420,150,0,0,1104,36,2
228,199,206,162,264,176,248,144,232,136,0,0,1076,408,212,404,152,374,186,420,150,0,0,0,0,1104,37,2
231,198,210,158,268,176,252,144,234,134,0,0,1079,406,213,374,192,418,154,404,154,0,0,0,0,1097,38,2
233,197,212,158,268,176,256,142,236,132,0,0,1073,404,214,402,156,372,186,416,154,0,0,0,0,1100,39,2
234,197,272,178,256,142,238,134,0,0,0,0,1076,403,214,400,154,368,184,414,152,0,0,0,0,1100,40,2
235,199,211,158,276,180,254,156,242,136,0,0,1076,402,212,400,152,368,184,424,158,412,150,0,0,1100,41,2
238,199,214,158,276,178,260,144,244,136,0,0,1076,401,214,368,182,422,158,410,152,398,152,0,0,1104,42,2
240,199,278,176,262,144,244,136,0,0,0,0,1076,400,215,396,154,368,190,432,172,420,156,408,152,1104,43,2
241,199,220,160,280,176,264,144,244,136,0,0,1076,399,214,366,186,420,156,402,154,0,0,0,0,1104,44,2
243,199,224,160,278,176,266,142,248,136,0,0,1076,397,215,392,154,362,184,418,158,404,152,0,0,1104,45,2
244,200,224,160,282,180,266,144,250,138,0,0,1076,396,215,392,154,362,186,404,150,0,0,0,0,1104,46,2
247,199,226,160,286,180,270,144,254,136,0,0,1076,392,214,386,156,360,188,400,148,0,0,0,0,1104,47,2
248,200,223,160,286,180,272,148,254,138,0,0,1076,392,213,384,154,358,190,400,150,0,0,0,0,1104,48,2
249,201,230,162,286,180,270,148,256,140,0,0,1076,389,213,356,184,398,150,0,0,0,0,0,0,1100,49,2
249,202,230,160,288,182,272,146,258,138,0,0,1079,388,215,356,186,394,150,0,0,0,0,0,0,1100,50,2
251,204,228,162,288,182,272,158,258,138,0,0,1079,385,214,354,184,392,152,380,152,0,0,0,0,1100,51,2
253,204,248,146,228,162,297,183,274,162,262,138,1083,384,213,377,158,352,184,404,154,393,148,0,0,1097,52,2
255,204,230,166,294,182,280,150,262,138,0,0,1079,382,215,380,164,350,184,388,150,0,0,0,0,1100,53,2
257,203,234,162,298,180,282,146,264,136,0,0,1076,381,214,376,162,346,182,400,152,388,146,0,0,1100,54,2
259,202,234,158,300,180,284,146,268,138,0,0,1083,378,213,374,160,342,180,386,148,0,0,0,0,1107,55,2
260,205,240,160,300,182,290,148,272,138,0,0,1086,376,212,370,152,340,180,382,148,0,0,0,0,1107,56,2
333,183,337,178,0,0,0,0,0,0,0,0,1422,376,212,340,178,392,150,382,148,0,0,0,0,1104,57,2
335,189,339,176,0,0,0,0,0,0,0,0,1434,374,213,341,177,380,148,0,0,0,0,0,0,1107,58,2
336,194,337,177,0,0,0,0,0,0,0,0,1440,374,215,368,158,343,191,388,150,378,150,0,0,1100,59,2
335,195,335,177,0,0,0,0,0,0,0,0,1434,373,215,366,160,344,194,378,149,0,0,0,0,1100,60,2
336,198,0,0,0,0,0,0,0,0,0,0,1446,372,215,366,160,346,196,376,148,0,0,0,0,1100,61,2
335,198,333,177,0,0,0,0,0,0,0,0,1440,371,215,384,150,0,0,0,0,0,0,0,0,1100,62,2
334,198,0,0,0,0,0,0,0,0,0,0,1434,370,215,362,166,374,150,0,0,0,0,0,0,1100,63,2
282,207,274,148,256,162,322,196,328,174,304,148,1086,369,213,360,156,378,150,0,0,0,0,0,0,1104,64,2
279,206,258,162,323,200,331,176,306,150,288,140,1079,364,212,332,178,370,152,0,0,0,0,0,0,1104,65,2
280,207,258,162,325,178,310,152,290,144,0,0,1079,362,212,332,184,364,148,0,0,0,0,0,0,1107,66,2
284,210,276,152,260,164,324,176,310,152,292,144,1083,364,212,364,148,0,0,0,0,0,0,0,0,1100,67,2
284,208,273,152,260,164,326,179,309,152,292,144,1083,325,204,328,200,0,0,0,0,0,0,0,0,1440,68,2
284,210,274,166,260,164,325,178,309,152,292,144,1083,358,209,332,194,348,146,0,0,0,0,0,0,1107,69,2
342,160,346,146,0,0,0,0,0,0,0,0,1446,322,193,0,0,0,0,0,0,0,0,0,0,1422,70,2
296,211,274,172,262,170,346,148,317,180,308,154,1083,362,209,360,152,0,0,0,0,0,0,0,0,1097,71,2

0
