LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
250,202,254,140,236,150,298,190,284,148,270,134,1010,395,211,382,150,347,188,426,164,408,148,394,144,1016,1,1
250,202,254,140,236,148,298,188,284,148,270,132,0,394,213,382,160,352,190,424,164,410,152,396,144,1016,2,1
250,201,256,138,240,146,298,188,284,148,270,136,0,394,212,378,148,352,190,426,166,410,150,396,144,1016,3,1
249,201,254,138,238,148,298,188,284,148,270,134,0,394,212,380,150,352,190,424,166,410,152,394,144,1016,4,1
250,200,254,138,238,146,298,186,284,146,270,134,1013,394,212,382,150,352,190,424,166,410,152,396,144,1016,5,1
249,200,254,138,238,146,296,186,282,144,270,134,1010,394,210,382,150,352,190,424,166,410,152,396,144,1016,6,1
248,201,254,138,238,146,296,188,282,146,268,132,1010,394,211,382,150,356,192,426,166,410,150,396,144,1019,7,1
249,200,254,138,236,148,296,186,282,146,268,132,1013,394,211,382,150,348,188,410,152,396,144,0,0,1019,8,1
248,201,254,138,238,150,294,186,276,160,268,132,0,394,212,382,150,347,188,424,164,396,144,0,0,1019,9,1
249,201,254,138,238,150,296,186,282,144,270,132,0,394,212,382,150,347,188,424,164,396,144,0,0,1022,10,1
249,200,254,138,238,146,294,188,282,146,268,132,1010,393,214,380,150,349,189,424,168,408,152,396,146,1019,11,1
249,200,249,138,238,150,294,186,282,146,268,132,0,393,214,378,150,348,188,422,168,408,154,394,144,1019,12,1
248,200,254,138,236,148,294,188,282,146,268,132,1010,393,213,380,150,347,188,424,168,408,152,394,144,1019,13,1
249,200,254,138,236,146,296,188,282,146,268,132,0,393,212,380,150,349,189,424,166,408,152,394,142,1019,14,1
248,200,254,138,238,146,294,188,282,146,268,132,0,394,211,382,150,347,188,424,164,410,152,396,144,1016,15,1
248,202,254,138,238,148,296,188,276,160,270,134,0,394,211,382,150,348,188,424,164,410,150,396,144,1016,16,1
247,201,251,138,236,150,294,186,280,152,268,132,0,396,211,384,150,352,188,426,164,412,154,396,144,1019,17,1
247,201,252,144,234,150,292,190,282,144,266,132,0,398,213,384,152,354,190,396,146,0,0,0,0,1016,18,1
243,202,248,138,230,150,288,190,278,148,264,132,0,402,214,399,156,388,154,358,190,432,166,416,152,1019,19,1
239,204,240,150,226,150,284,190,270,158,260,138,0,408,213,394,152,366,196,424,150,410,148,0,0,1016,20,1
235,202,222,154,282,190,270,144,254,142,242,140,1004,414,214,368,192,430,152,416,152,400,152,0,0,1016,21,1
234,202,238,140,218,160,278,188,266,144,252,138,1008,417,213,374,194,446,166,434,152,413,152,400,152,1019,22,1
230,199,234,138,216,150,276,184,264,144,250,132,0,421,211,408,154,380,196,436,150,424,144,0,0,1016,23,1
224,200,210,154,268,190,254,156,242,140,230,136,1010,426,210,411,154,386,196,432,144,0,0,0,0,1013,24,1
220,202,220,154,204,162,264,188,254,144,238,136,1013,431,208,390,194,434,142,0,0,0,0,0,0,1013,25,1
215,197,218,136,198,158,260,184,248,140,234,132,0,435,207,394,192,470,168,442,140,0,0,0,0,1013,26,1
211,196,194,146,256,186,244,144,228,136,216,136,1010,436,210,398,194,444,142,0,0,0,0,0,0,1016,27,1
206,195,192,148,252,182,240,140,226,132,210,132,1013,445,208,406,192,480,166,464,152,450,142,0,0,1010,28,1
203,195,206,136,186,148,244,182,236,140,222,130,1013,447,210,410,192,482,188,470,154,456,146,442,144,1016,29,1
