LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
250,198,254,138,234,144,292,182,284,142,268,136,0,376,203,338,174,408,158,390,144,378,136,0,0,1097,1,1
251,198,252,148,236,146,296,180,284,142,268,136,0,375,203,364,142,338,178,404,172,390,144,378,136,1093,2,1
252,196,254,138,234,144,294,180,286,142,270,132,0,376,202,364,146,338,174,408,162,390,140,380,136,1090,3,1
252,196,254,138,234,144,294,178,284,140,270,130,0,375,203,366,146,340,174,394,142,380,136,0,0,1090,4,1
251,196,254,138,234,144,296,178,284,142,268,134,0,376,202,366,146,340,176,396,144,380,138,0,0,1086,5,1
251,195,234,144,296,180,284,140,268,134,254,130,0,376,202,338,174,394,142,380,138,364,138,0,0,1086,6,1
250,195,254,130,232,144,294,180,280,148,270,126,0,376,201,364,144,340,176,398,144,378,136,0,0,1086,7,1
250,196,254,134,232,144,294,180,280,144,268,132,0,376,201,364,138,338,174,400,144,378,136,0,0,1083,8,1
250,195,254,130,232,144,294,180,282,146,268,126,0,377,201,364,146,342,175,398,144,380,138,0,0,1083,9,1
251,197,234,146,296,178,282,142,268,136,252,136,0,378,201,368,140,341,174,398,144,378,136,0,0,1083,10,1
251,196,254,136,232,146,294,178,284,140,268,134,0,377,202,368,140,341,174,408,178,400,142,382,138,1083,11,1
252,197,254,136,232,146,296,180,284,140,268,134,0,379,201,368,140,342,174,400,142,380,136,0,0,1079,12,1
251,197,234,146,296,180,284,140,266,136,252,136,0,380,202,370,140,345,174,400,142,382,138,0,0,1079,13,1
249,196,252,136,232,144,290,180,282,138,264,132,0,384,203,376,154,343,174,416,160,406,142,388,138,1076,14,1
247,197,250,136,230,144,290,180,276,148,262,134,0,385,204,376,154,346,176,406,142,388,138,0,0,1076,15,1
246,193,248,134,228,142,288,178,278,136,262,128,0,388,199,378,140,352,176,422,160,408,142,392,138,1079,16,1
244,193,246,132,226,144,288,176,274,136,260,128,0,390,199,352,176,412,142,394,138,380,138,0,0,1079,17,1
242,193,244,132,224,144,286,176,274,138,258,128,0,393,198,382,140,356,180,414,144,396,136,0,0,1079,18,1
241,192,242,136,222,140,284,174,272,134,256,126,0,396,205,360,178,430,156,419,148,404,149,389,148,1079,19,1
239,193,240,132,220,144,284,174,266,150,256,126,0,398,204,360,176,420,148,404,148,388,148,0,0,1079,20,1
238,193,218,144,282,174,268,136,252,136,236,136,0,401,205,364,178,425,150,409,150,0,0,0,0,1079,21,1
235,192,236,134,216,144,278,174,264,134,250,124,0,406,204,370,182,431,150,404,150,397,150,0,0,1082,22,1
232,194,232,136,212,146,274,178,264,138,246,132,0,409,205,372,178,434,152,409,152,402,152,0,0,1086,23,1
229,193,210,146,270,176,256,138,242,134,230,132,0,413,204,378,178,436,152,420,152,404,152,0,0,1090,24,1
227,193,206,144,268,174,254,144,240,134,228,132,0,415,204,378,178,440,154,423,154,408,155,0,0,1090,25,1
225,190,204,144,266,172,250,134,238,128,224,128,0,419,189,410,142,384,180,452,160,440,140,424,134,1090,26,1
223,190,202,142,264,172,252,136,238,132,224,130,0,421,189,409,140,384,178,428,136,0,0,0,0,1086,27,1
222,189,202,142,262,172,250,132,234,134,222,130,0,423,190,416,142,388,186,446,142,432,136,0,0,1090,28,1
221,189,198,144,262,170,248,132,232,136,220,130,0,425,190,415,140,390,178,448,144,434,134,0,0,1086,29,1
219,187,218,128,194,140,258,172,246,136,232,122,0,427,190,394,182,462,164,450,144,436,136,0,0,1090,30,1
217,188,216,130,196,148,258,172,244,136,230,124,0,429,197,396,180,464,172,452,144,438,134,0,0,1090,31,1
215,188,192,144,254,174,240,136,226,124,0,0,0,432,198,428,140,400,182,468,170,454,148,442,134,1090,32,1
213,189,205,132,190,148,252,172,238,132,226,124,0,435,199,402,182,468,178,448,134,0,0,0,0,1093,33,1
212,187,208,132,192,148,250,170,236,130,224,124,0,435,201,432,140,404,182,462,152,448,138,0,0,1090,34,1
209,188,203,134,188,146,248,174,234,134,220,126,0,438,199,436,140,406,180,466,150,452,136,0,0,1093,35,1
206,186,186,144,246,176,232,132,218,124,0,0,0,442,202,442,140,410,180,476,180,466,164,454,138,0,36,1
204,188,200,130,182,144,240,174,228,134,214,128,0,445,202,416,182,480,180,472,152,444,140,0,0,0,37,1
201,187,198,134,176,144,240,170,224,132,212,126,0,448,203,420,182,484,178,476,154,462,144,448,140,0,38,1
200,186,196,132,176,144,238,168,224,132,212,124,0,449,205,420,180,482,188,478,152,464,150,450,138,1097,39,1
197,187,192,132,174,146,234,174,220,134,208,126,0,452,208,424,180,486,186,480,158,466,162,454,144,0,40,1
194,185,190,130,170,140,232,170,204,126,0,0,0,455,208,430,178,490,188,486,160,468,162,456,146,1107,41,1
192,188,188,134,167,170,226,174,202,126,0,0,0,458,210,432,178,486,164,474,156,460,154,0,0,1114,42,1
190,186,186,134,168,146,226,174,210,134,200,124,0,460,209,464,148,434,180,496,188,486,172,480,144,0,43,1
187,185,166,144,222,172,196,122,0,0,0,0,0,461,211,464,148,438,178,496,190,480,146,0,0,1114,44,1
185,185,180,130,162,144,220,168,206,132,194,124,0,465,212,466,162,442,174,494,166,482,156,0,0,1118,45,1
183,184,178,130,160,144,216,170,206,134,192,124,0,467,208,442,178,504,184,496,164,486,146,472,146,0,46,1
181,185,176,132,160,146,216,170,192,126,0,0,0,470,210,444,176,506,186,498,166,486,150,474,148,0,47,1
179,185,172,130,156,148,212,170,188,122,0,0,0,472,212,450,180,500,172,490,158,478,150,0,0,1116,48,1
177,184,170,132,154,146,210,170,196,134,186,124,0,473,212,450,176,512,186,490,154,480,148,0,0,0,49,1
174,182,168,132,154,146,208,170,182,126,0,0,0,477,212,482,156,456,180,514,186,506,164,496,152,0,50,1
172,182,148,148,204,170,190,130,180,124,0,0,0,478,214,456,178,512,192,496,164,488,146,0,0,1118,51,1
171,180,148,148,204,168,180,124,0,0,0,0,0,478,215,458,178,496,162,486,160,0,0,0,0,1122,52,1
169,180,144,148,200,166,178,122,0,0,0,0,0,482,216,460,180,488,158,0,0,0,0,0,0,1122,53,1
167,181,144,146,198,168,174,122,0,0,0,0,0,486,214,464,184,514,170,494,152,0,0,0,0,1126,54,1
165,184,144,146,198,170,174,124,0,0,0,0,1133,489,217,489,164,468,182,506,162,0,0,0,0,1129,55,1
164,181,158,128,144,146,194,168,172,124,0,0,1133,491,217,496,166,470,182,526,190,516,182,508,162,1129,56,1
160,181,153,130,138,144,192,170,170,124,0,0,1136,493,220,472,186,500,164,0,0,0,0,0,0,1133,57,1
157,181,138,144,190,170,166,124,0,0,0,0,1133,498,219,478,184,534,190,504,164,0,0,0,0,1136,58,1
156,182,136,146,188,170,174,130,162,124,0,0,1136,499,218,480,182,532,196,526,180,518,166,506,162,1136,59,1
153,182,132,154,184,170,172,130,160,124,0,0,0,502,220,482,186,510,162,0,0,0,0,0,0,1140,60,1
149,179,144,130,130,146,180,166,168,130,158,122,1136,507,216,486,186,516,154,0,0,0,0,0,0,0,61,1
145,181,140,130,126,144,176,168,154,126,0,0,1136,510,220,490,186,538,178,516,168,0,0,0,0,1144,62,1
144,180,133,130,120,144,150,122,0,0,0,0,1140,512,218,492,184,548,194,538,180,518,160,0,0,1144,63,1
139,180,118,144,170,166,144,120,0,0,0,0,1140,515,220,496,188,550,192,526,158,0,0,0,0,1148,64,1
136,181,114,144,164,166,142,120,0,0,0,0,1140,520,219,521,172,502,184,556,192,546,176,538,162,1144,65,1
