LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
244,183,226,122,294,164,274,136,262,118,0,0,0,379,181,366,118,338,160,412,138,392,120,380,116,993,1,1
245,178,248,112,228,124,294,162,280,120,264,108,0,379,182,366,116,336,159,414,140,394,120,378,114,993,2,1
245,178,248,110,228,124,292,160,278,118,262,108,0,378,181,368,116,335,158,412,140,394,120,378,114,993,3,1
245,176,248,108,226,122,292,162,280,118,262,104,0,378,180,337,160,412,140,392,120,378,114,0,0,990,4,1
244,178,248,110,226,124,292,162,280,118,262,106,0,377,180,367,118,336,160,412,138,396,122,378,114,0,5,1
244,178,246,112,226,124,292,162,280,118,262,106,0,377,179,336,160,414,140,394,122,378,114,0,0,0,6,1
243,178,243,112,226,124,292,164,280,120,260,106,0,377,179,336,160,412,140,396,120,378,112,0,0,0,7,1
244,178,243,112,226,124,292,162,278,118,262,106,0,377,178,336,160,412,140,394,118,380,114,0,0,0,8,1
244,178,246,110,226,124,292,162,280,118,262,106,0,378,178,362,116,337,160,412,140,396,118,378,112,987,9,1
244,177,248,110,226,122,292,160,280,116,262,104,0,378,178,335,158,414,140,396,118,378,112,0,0,0,10,1
243,177,226,122,292,162,276,116,260,104,0,0,0,379,178,367,116,341,160,416,138,398,118,382,112,978,11,1
242,177,244,110,224,124,290,162,276,116,260,104,0,383,179,370,114,343,162,418,136,400,118,384,112,978,12,1
241,177,242,112,222,124,288,160,274,114,258,104,0,385,182,346,158,422,138,402,128,388,116,374,114,984,13,1
239,175,237,110,222,122,288,162,276,114,258,104,0,388,180,374,116,348,158,424,134,402,118,390,114,981,14,1
237,174,240,108,220,120,284,162,270,114,254,104,0,392,179,378,116,352,159,428,134,410,118,396,112,984,15,1
234,173,236,106,216,120,282,156,268,112,250,102,0,397,181,382,118,352,157,434,132,414,118,400,110,987,16,1
232,172,234,106,212,120,278,158,264,112,250,100,0,401,180,388,118,358,156,436,132,420,118,404,110,987,17,1
230,172,230,104,210,120,278,156,264,116,246,100,0,405,183,362,158,442,132,424,118,408,118,392,118,990,18,1
229,172,228,108,208,118,276,156,260,114,244,100,0,408,183,364,158,444,134,428,120,411,120,397,120,990,19,1
227,172,226,108,208,120,272,156,258,112,242,102,0,411,174,398,116,368,160,448,134,430,116,416,112,987,20,1
224,171,224,106,204,122,270,158,256,112,238,102,0,414,170,402,116,372,162,450,134,434,118,420,112,987,21,1
223,172,222,106,202,124,268,158,252,114,238,102,0,416,189,374,164,452,136,439,136,0,0,0,0,993,22,1
220,171,220,106,200,120,266,156,250,114,234,100,0,419,190,376,160,454,136,443,136,0,0,0,0,993,23,1
218,172,216,108,196,126,262,156,248,114,230,100,0,422,189,382,162,458,136,445,136,0,0,0,0,993,24,1
218,170,214,108,196,124,262,156,246,114,230,102,0,423,192,384,162,458,142,448,138,0,0,0,0,998,25,1
215,170,214,110,194,122,260,158,244,114,226,102,0,426,191,384,160,464,140,451,138,0,0,0,0,995,26,1
213,170,192,124,260,158,238,112,224,102,0,0,0,427,192,386,160,452,134,0,0,0,0,0,0,998,27,1
211,170,208,108,188,122,256,158,238,114,222,104,0,429,192,390,160,455,136,0,0,0,0,0,0,1001,28,1
209,169,204,108,186,122,252,158,238,114,222,104,0,432,190,392,160,470,140,457,138,0,0,0,0,1001,29,1
207,169,204,110,184,128,250,158,234,114,218,102,0,435,193,396,162,472,154,460,138,0,0,0,0,1001,30,1
205,169,202,110,182,124,248,156,232,112,214,100,0,438,181,427,116,398,160,476,150,446,110,0,0,1004,31,1
203,169,198,108,178,124,246,156,228,112,214,106,0,441,175,404,162,478,156,466,126,452,112,0,0,1001,32,1
201,169,191,110,176,126,244,158,226,112,210,104,0,445,179,444,114,408,162,482,160,474,126,456,112,1001,33,1
198,168,192,108,174,124,242,156,224,112,208,104,0,448,180,446,114,412,160,484,154,474,128,462,112,1010,34,1
197,167,174,124,238,158,222,112,208,100,0,0,0,450,181,414,160,486,154,476,126,464,116,448,116,1013,35,1
196,167,185,110,172,124,238,154,220,112,204,102,0,451,182,414,154,480,128,468,114,448,114,0,0,1013,36,1
193,168,170,124,236,158,218,112,204,102,0,0,0,455,184,452,116,420,156,484,132,470,114,0,0,1016,37,1
191,169,186,112,166,126,232,158,216,114,202,104,0,458,187,424,160,496,164,488,132,472,128,458,118,1019,38,1
189,169,184,112,164,126,230,156,214,116,198,104,0,462,189,428,162,502,164,490,150,478,124,460,120,0,39,1
185,170,180,114,160,126,226,156,208,114,194,102,0,466,191,464,124,434,164,506,160,494,148,482,122,1025,40,1
182,170,176,112,156,126,222,156,206,112,190,106,0,468,194,434,162,506,172,494,160,484,134,468,128,1025,41,1
180,169,172,112,156,128,222,156,202,112,188,104,0,473,192,476,130,444,160,510,170,492,126,0,0,1025,42,1
178,169,172,112,152,126,222,156,200,112,186,104,0,475,192,446,162,514,166,492,128,478,124,0,0,1034,43,1
176,169,163,110,150,126,216,156,198,114,184,106,0,481,192,448,162,522,158,510,150,496,136,480,126,0,44,1
174,168,166,112,146,124,214,154,196,112,182,102,0,484,192,452,162,520,174,516,142,500,132,484,132,0,45,1
171,167,164,108,144,124,212,152,192,110,176,104,0,488,192,454,164,522,134,502,136,490,132,0,0,0,46,1
169,167,157,108,144,124,208,156,190,110,174,100,0,493,193,462,166,532,158,524,130,490,128,0,0,0,47,1
166,167,158,108,142,126,204,156,188,112,172,102,0,495,195,494,136,468,166,536,160,514,124,0,0,0,48,1
164,168,156,110,138,124,202,156,186,112,172,102,0,497,195,498,136,468,166,536,164,522,156,512,128,0,49,1
160,171,150,112,138,144,198,162,168,104,0,0,0,501,197,474,168,528,154,516,138,504,134,0,0,1047,50,1
156,169,132,126,192,158,164,104,0,0,0,0,0,506,198,476,168,542,170,538,142,510,136,0,0,1047,51,1
154,169,128,128,190,158,160,102,0,0,0,0,1013,508,199,482,168,536,150,512,134,0,0,0,0,1047,52,1
150,170,140,114,124,128,184,158,170,116,158,106,1013,513,199,516,140,486,170,532,136,0,0,0,0,1056,53,1
147,169,133,112,120,128,182,158,166,112,152,104,1016,518,203,494,168,534,144,0,0,0,0,0,0,1060,54,1
145,168,120,126,180,158,152,104,0,0,0,0,1016,521,197,496,170,554,174,548,160,538,136,528,126,1056,55,1
142,167,134,112,118,126,176,158,160,112,148,104,1019,526,201,504,170,562,174,544,142,530,140,0,0,1060,56,1
138,164,114,126,172,154,148,98,0,0,0,0,1019,532,200,534,144,508,172,558,160,557,130,0,0,1056,57,1
134,163,123,106,110,122,168,150,140,102,0,0,1025,537,200,540,146,514,170,572,174,560,128,0,0,0,58,1
130,161,108,124,164,150,136,98,0,0,0,0,1028,542,204,520,174,580,172,552,134,0,0,0,0,0,59,1
126,161,106,120,160,148,144,106,134,96,0,0,1031,547,203,526,172,568,142,0,0,0,0,0,0,0,60,1
122,160,100,116,156,144,142,104,130,96,0,0,0,554,202,558,148,534,174,584,154,572,146,0,0,1066,61,1
117,159,98,116,152,148,138,104,126,96,0,0,0,562,198,566,144,542,170,592,152,582,142,0,0,0,62,1
116,158,108,102,96,118,148,148,124,94,0,0,0,562,202,542,170,592,160,584,142,570,140,0,0,0,63,1
112,158,103,102,92,114,142,146,132,104,120,94,0,567,203,546,174,590,144,576,144,0,0,0,0,0,64,1
107,160,95,106,140,150,114,96,0,0,0,0,0,573,202,554,172,606,154,582,142,0,0,0,0,0,65,1
100,159,134,150,110,96,0,0,0,0,0,0,0,579,199,558,172,614,178,614,150,588,138,0,0,0,66,1
95,159,132,158,104,94,0,0,0,0,0,0,0,582,196,562,172,618,174,616,148,604,140,592,132,0,67,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1

0
