LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
202,201,192,154,170,172,227,154,208,148,0,0,1114,347,211,344,162,306,208,388,192,364,160,0,0,0,1,1
202,200,192,154,170,170,225,154,208,148,0,0,0,347,212,308,208,386,194,364,162,344,162,0,0,0,2,1
203,200,192,154,170,170,224,152,206,146,0,0,1118,347,212,310,208,386,194,364,164,344,162,0,0,0,3,1
202,200,192,154,170,170,228,154,208,148,0,0,1114,348,212,314,210,388,192,366,162,344,162,0,0,0,4,1
203,200,192,154,170,170,228,152,208,148,0,0,1114,348,212,314,210,388,194,366,162,344,162,0,0,0,5,1
203,201,192,154,170,170,226,154,208,148,0,0,1114,348,210,344,162,308,208,388,192,366,158,0,0,0,6,1
204,200,192,152,172,170,230,154,208,148,0,0,1118,348,211,308,208,388,192,366,162,344,162,0,0,0,7,1
203,202,192,152,172,170,226,156,208,148,0,0,0,348,210,310,208,388,192,368,162,346,162,0,0,1167,8,1
204,200,192,152,170,170,226,154,208,148,0,0,1118,349,210,344,162,310,208,388,192,366,160,0,0,0,9,1
204,200,194,152,170,170,226,152,210,148,0,0,1114,349,210,310,208,390,192,366,162,344,162,0,0,0,10,1
204,199,192,152,172,170,228,154,208,148,0,0,1118,350,211,348,164,310,208,390,190,366,162,0,0,1167,11,1
203,200,192,152,172,170,226,156,208,146,0,0,1114,350,211,348,164,310,210,390,190,366,160,0,0,0,12,1
203,201,192,152,172,170,226,154,208,146,0,0,1118,350,211,348,164,314,210,390,190,366,160,0,0,0,13,1
203,200,192,154,170,170,226,154,206,146,0,0,1114,351,211,348,164,312,210,390,192,368,160,0,0,1167,14,1
203,201,192,154,170,172,224,154,206,146,0,0,1114,352,211,348,162,314,210,388,196,370,160,0,0,0,15,1
203,200,190,154,172,174,224,154,206,144,0,0,1118,353,210,348,162,394,190,370,160,0,0,0,0,0,16,1
203,199,192,154,170,170,226,154,206,146,0,0,1114,352,212,350,164,312,210,372,162,0,0,0,0,0,17,1
203,200,192,154,170,170,227,152,206,146,0,0,1114,354,212,316,210,394,194,374,164,352,164,0,0,0,18,1
203,200,192,154,170,174,225,154,206,146,0,0,1118,356,211,354,164,316,208,398,190,374,162,0,0,0,19,1
201,200,188,154,172,178,218,152,202,146,0,0,1114,358,212,316,208,400,192,378,164,356,164,0,0,0,20,1
199,200,186,154,164,170,220,154,202,146,0,0,1118,359,212,320,208,400,192,378,164,358,164,0,0,0,21,1
363,212,322,208,402,194,384,164,362,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
196,200,184,154,162,172,216,156,200,148,0,0,1118,364,212,322,206,406,194,386,164,362,162,0,0,0,23,1
195,200,180,154,160,174,214,154,194,144,0,0,1111,368,212,366,164,332,206,410,192,390,162,0,0,0,24,1
192,199,178,154,160,174,212,156,192,146,0,0,1114,371,211,336,204,414,192,394,162,370,162,0,0,0,25,1
191,200,176,154,158,174,208,154,192,148,0,0,1118,373,211,374,164,338,204,416,192,396,162,0,0,0,26,1
188,199,174,154,154,172,206,154,188,146,0,0,1118,377,211,376,164,334,202,418,194,400,162,0,0,0,27,1
182,198,168,152,148,172,200,152,182,146,0,0,1118,383,210,346,202,424,194,408,162,384,162,0,0,0,28,1
178,198,160,152,142,172,194,150,176,144,0,0,1118,387,210,350,200,430,194,410,162,390,162,0,0,0,29,1
173,196,138,172,190,150,174,144,0,0,0,0,0,392,209,354,198,434,192,416,164,394,162,0,0,0,30,1
170,196,152,152,138,172,188,150,168,142,0,0,1118,393,211,354,198,436,194,418,164,396,162,0,0,0,31,1
164,196,130,172,178,148,164,144,0,0,0,0,0,398,211,360,200,440,194,424,164,402,162,0,0,1183,32,1
158,196,122,172,172,148,154,144,0,0,0,0,0,403,211,366,200,444,194,428,164,406,164,0,0,1187,33,1
