LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
343,183,345,180,0,0,0,0,0,0,0,0,1388,392,189,384,122,350,164,430,144,414,126,398,118,968,1,1
263,180,268,114,246,126,312,162,300,122,282,110,0,392,188,384,122,350,163,430,144,414,126,398,118,965,2,1
344,178,346,174,0,0,0,0,0,0,0,0,1388,392,190,350,162,428,142,414,130,400,130,384,130,968,3,1
344,175,0,0,0,0,0,0,0,0,0,0,1388,392,191,349,164,428,142,415,130,401,130,385,130,968,4,1
344,178,346,168,0,0,0,0,0,0,0,0,1388,391,192,351,166,430,144,413,130,399,130,383,130,968,5,1
343,180,348,170,0,0,0,0,0,0,0,0,1388,391,192,351,166,428,144,412,128,399,128,383,128,968,6,1
343,179,346,166,0,0,0,0,0,0,0,0,1388,391,192,348,166,430,146,412,126,399,126,383,126,968,7,1
343,179,346,168,0,0,0,0,0,0,0,0,1388,391,192,348,164,430,146,412,126,398,126,382,126,968,8,1
343,179,346,168,0,0,0,0,0,0,0,0,1388,391,191,352,166,428,144,410,128,401,122,382,122,968,9,1
344,179,346,175,0,0,0,0,0,0,0,0,1388,392,190,382,122,351,164,430,144,414,128,396,118,962,10,1
263,181,268,114,244,126,310,166,300,124,282,112,0,392,190,382,120,350,162,428,142,414,128,398,118,965,11,1
261,182,266,116,242,126,312,164,296,128,282,110,0,394,190,382,124,351,162,430,144,416,126,400,118,962,12,1
258,182,264,116,240,128,304,166,294,122,280,108,0,396,190,388,124,351,164,434,144,420,128,404,120,962,13,1
256,180,258,116,236,126,304,166,292,118,276,110,0,398,190,386,124,357,164,436,144,422,128,404,118,962,14,1
254,181,258,114,234,128,300,164,292,120,274,108,0,399,189,388,122,355,162,422,126,406,118,0,0,962,15,1
252,181,252,124,234,128,298,166,290,120,274,108,0,401,189,392,124,359,164,422,126,406,118,0,0,962,16,1
249,181,252,116,226,126,298,170,284,120,270,110,0,404,189,392,124,360,164,442,144,428,126,412,122,965,17,1
246,181,248,114,226,128,292,170,282,120,266,108,0,408,189,398,124,362,162,444,140,430,124,414,118,965,18,1
243,183,246,122,222,128,290,162,274,134,262,120,0,411,189,400,122,368,166,448,142,420,120,0,0,968,19,1
241,182,258,122,244,122,220,124,286,162,278,120,0,414,190,370,166,436,126,413,126,404,126,0,0,970,20,1
239,179,242,116,218,126,286,162,274,120,258,112,0,417,190,374,168,454,144,443,130,411,130,0,0,970,21,1
238,179,238,112,216,126,282,164,272,118,258,108,0,419,196,378,168,456,144,446,142,0,0,0,0,970,22,1
235,179,238,114,212,124,278,166,268,118,252,112,0,422,196,382,168,460,148,449,144,0,0,0,0,973,23,1
233,177,234,114,210,128,276,160,268,116,248,106,0,425,198,384,164,451,146,0,0,0,0,0,0,968,24,1
230,179,230,112,208,126,274,160,260,128,248,110,0,429,197,390,166,468,146,453,146,0,0,0,0,970,25,1
229,178,230,112,206,128,274,164,262,120,246,108,0,432,196,394,166,474,148,458,144,0,0,0,0,973,26,1
226,179,228,112,204,130,268,166,260,118,242,110,0,435,188,432,120,394,164,474,150,462,128,444,114,976,27,1
