LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
349,190,353,179,0,0,0,0,0,0,0,0,1388,394,196,376,138,356,178,424,152,408,140,394,132,1004,1,1
350,190,0,0,0,0,0,0,0,0,0,0,1393,395,201,355,176,424,152,408,138,394,140,376,138,1004,2,1
350,190,353,178,0,0,0,0,0,0,0,0,1388,395,200,358,178,424,150,408,138,394,140,378,136,1001,3,1
349,190,353,179,0,0,0,0,0,0,0,0,1382,396,200,376,136,358,178,424,150,410,138,394,132,1001,4,1
349,190,352,178,0,0,0,0,0,0,0,0,1382,396,200,376,136,355,178,426,152,410,138,394,132,1001,5,1
348,190,353,178,0,0,0,0,0,0,0,0,1382,395,200,378,136,358,179,426,152,410,138,394,130,998,6,1
348,190,353,178,0,0,0,0,0,0,0,0,1388,396,200,380,136,356,178,428,152,410,138,392,128,998,7,1
349,189,352,178,0,0,0,0,0,0,0,0,1382,396,200,380,136,356,178,428,152,410,138,398,130,998,8,1
349,190,353,178,0,0,0,0,0,0,0,0,1382,397,200,382,136,359,178,426,152,412,138,398,132,995,9,1
349,189,353,178,0,0,0,0,0,0,0,0,1382,398,201,382,134,355,176,428,148,412,138,398,130,995,10,1
349,189,353,178,0,0,0,0,0,0,0,0,1382,398,202,382,136,358,176,432,150,414,140,398,132,993,11,1
349,185,352,181,0,0,0,0,0,0,0,0,1382,399,201,386,134,358,176,430,150,416,138,400,132,993,12,1
269,198,254,142,320,180,308,138,290,136,274,136,0,402,203,390,150,362,179,434,152,416,136,400,130,993,13,1
267,198,254,142,316,180,300,152,286,136,274,132,0,403,202,357,176,436,152,420,140,408,141,390,140,993,14,1
267,195,274,130,252,142,314,180,304,140,290,126,0,405,203,392,138,364,177,438,154,420,138,408,134,993,15,1
265,197,272,132,248,148,312,180,302,138,286,128,0,408,202,394,134,362,178,440,152,424,138,410,132,993,16,1
262,197,268,136,246,142,308,184,300,140,282,134,0,412,202,398,138,370,182,444,152,428,140,412,134,993,17,1
261,196,268,134,246,140,308,184,300,138,284,124,0,413,204,372,182,448,154,433,144,408,144,402,144,998,18,1
260,197,242,146,308,180,296,138,280,136,264,134,0,417,204,374,182,450,154,437,146,405,146,0,0,995,19,1
257,196,240,140,304,180,294,138,276,136,262,134,0,420,204,376,180,450,152,441,148,409,148,0,0,995,20,1
256,195,258,134,238,142,302,182,292,136,278,128,0,422,209,378,182,418,158,0,0,0,0,0,0,995,21,1
256,195,260,134,238,140,302,180,292,136,276,128,0,423,207,382,182,447,156,0,0,0,0,0,0,998,22,1
256,194,260,134,238,142,302,178,292,136,276,128,0,424,206,380,180,0,0,0,0,0,0,0,0,1001,23,1
256,195,260,134,238,142,302,178,290,136,276,128,0,425,206,386,186,458,156,421,152,0,0,0,0,995,24,1
256,194,260,134,240,140,302,180,290,138,276,128,0,427,207,388,182,448,152,0,0,0,0,0,0,1001,25,1
254,196,258,130,238,142,302,180,290,138,276,126,0,429,207,390,182,462,162,424,152,0,0,0,0,998,26,1
251,196,256,130,236,144,300,184,284,146,272,126,0,432,206,392,182,468,158,454,152,0,0,0,0,1001,27,1
249,195,254,132,234,142,294,180,284,136,268,128,0,437,206,396,182,474,160,460,150,0,0,0,0,1001,28,1
244,196,250,132,228,142,290,180,276,146,264,130,0,441,202,402,182,478,164,448,132,0,0,0,0,1004,29,1
242,195,246,130,224,140,286,180,276,136,260,126,0,445,202,408,184,482,162,468,144,452,134,0,0,0,30,1
238,195,222,142,284,176,272,136,258,130,242,130,0,447,203,410,180,472,156,454,132,0,0,0,0,1010,31,1
236,194,238,132,218,142,282,176,270,134,254,128,0,451,202,414,182,488,162,474,144,460,136,446,136,0,32,1
232,192,236,128,214,138,276,178,264,136,252,122,0,455,203,420,180,492,164,476,146,466,140,450,138,1013,33,1
228,194,228,136,208,144,272,176,260,134,246,128,0,458,204,452,138,426,184,496,172,482,146,468,136,1013,34,1
223,193,204,142,266,176,254,136,238,134,226,132,0,461,205,458,138,430,180,496,184,486,148,472,136,0,35,1
220,193,222,128,202,142,264,176,252,138,238,126,0,464,204,460,142,430,180,500,180,488,148,476,134,1016,36,1
217,192,218,132,198,144,262,176,248,136,234,122,0,467,208,464,150,436,180,502,184,494,164,480,138,1016,37,1
212,192,214,128,194,144,256,178,244,138,230,124,0,472,207,438,178,508,182,496,160,486,138,0,0,1017,38,1
208,192,210,132,190,144,250,178,240,136,226,124,0,476,209,448,180,512,184,502,162,490,148,476,144,1019,39,1
206,193,208,130,190,146,248,180,238,138,224,126,0,479,208,480,142,448,182,518,176,504,158,492,138,0,40,1
202,192,204,134,184,144,244,176,232,134,220,124,1004,483,210,448,178,516,190,512,148,496,148,482,146,0,41,1
199,190,197,132,180,142,240,178,230,134,216,126,1004,487,212,454,180,522,192,516,150,500,158,488,150,1022,42,1
195,190,196,128,176,142,238,174,222,134,212,126,1007,491,215,460,188,528,186,492,146,0,0,0,0,1022,43,1
190,190,192,128,172,142,230,178,218,132,208,122,1007,497,216,496,160,466,188,534,184,520,172,510,156,1025,44,1
189,189,188,128,170,142,228,174,218,130,204,126,1010,498,216,498,160,470,188,532,192,522,172,516,144,1028,45,1
185,187,186,128,166,140,224,172,214,130,202,120,1013,502,222,474,186,502,160,0,0,0,0,0,0,1025,46,1
181,186,180,126,164,140,220,170,210,130,196,122,1013,508,215,480,188,540,194,536,156,522,158,510,150,1028,47,1
176,186,176,126,156,140,216,170,202,132,192,122,1013,512,220,486,188,552,182,538,168,512,162,0,0,1031,48,1
