LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
264,194,238,144,312,178,304,138,282,136,266,130,1025,386,201,374,154,344,176,424,158,410,140,390,138,1037,1,1
264,193,266,130,238,144,314,178,304,138,284,126,0,386,200,374,154,344,176,426,154,412,138,390,134,1037,2,1
265,193,266,130,238,144,314,178,303,136,284,126,1022,384,198,368,134,343,174,424,156,410,142,390,132,1037,3,1
264,193,266,128,236,142,314,178,304,136,284,126,1022,384,201,374,156,339,170,424,156,408,144,390,132,1037,4,1
334,177,336,173,0,0,0,0,0,0,0,0,1416,384,200,374,154,341,170,424,156,410,142,390,132,1037,5,1
334,176,336,172,0,0,0,0,0,0,0,0,1416,384,197,368,134,341,170,424,154,410,138,393,132,1037,6,1
264,190,264,128,236,140,316,174,302,134,284,126,1022,384,197,341,170,426,154,412,138,390,138,370,134,1037,7,1
264,193,236,144,314,174,302,134,280,136,262,132,1022,385,196,370,134,347,170,426,152,410,136,395,132,1037,8,1
264,191,264,128,234,142,315,174,302,134,283,126,1019,385,196,370,134,346,170,426,152,412,136,394,130,1037,9,1
264,192,262,128,234,144,314,176,302,134,283,126,1019,386,197,372,134,348,172,426,154,412,138,394,130,1037,10,1
264,192,234,140,312,176,302,134,280,136,262,134,1022,386,196,346,170,426,154,410,138,396,130,372,130,1037,11,1
264,191,262,132,236,140,315,174,303,134,285,124,1016,386,196,341,168,428,152,412,138,396,130,372,130,1034,12,1
264,192,234,138,314,176,302,134,278,136,262,134,1022,386,197,344,168,428,152,414,140,394,130,372,130,1034,13,1
264,189,232,138,314,174,304,134,283,124,264,124,1013,389,197,372,132,347,170,430,154,416,140,398,130,1034,14,1
260,190,230,142,310,174,296,132,278,124,260,124,0,392,197,378,134,349,170,432,156,420,136,400,130,1034,15,1
257,190,256,128,226,140,308,172,296,130,276,122,1022,397,197,384,140,354,172,438,156,424,134,406,132,1037,16,1
251,191,226,146,300,174,282,146,273,122,252,122,0,404,198,392,150,362,178,446,154,432,134,412,130,1037,17,1
249,189,250,122,218,138,298,174,286,132,268,120,0,407,196,412,136,390,138,362,176,436,134,0,0,0,18,1
245,191,246,122,218,150,294,178,276,146,264,120,0,412,194,398,134,370,174,452,154,442,134,422,126,1037,19,1
241,189,210,138,288,174,276,136,258,126,240,120,0,417,194,404,132,376,174,446,136,430,126,0,0,1037,20,1
239,188,206,140,288,174,274,130,254,126,238,122,0,419,195,408,132,380,178,450,134,432,126,0,0,1040,21,1
235,187,202,140,282,172,270,130,253,120,234,120,0,424,196,414,136,386,176,454,138,440,126,0,0,1037,22,1
232,186,200,148,278,170,264,128,248,120,228,120,0,429,197,422,134,392,178,464,176,458,148,446,128,1037,23,1
228,186,226,122,196,138,276,172,262,134,247,120,0,432,196,394,176,468,176,464,142,450,130,424,130,1034,24,1
224,185,220,120,190,138,270,170,256,128,240,118,0,436,199,400,180,476,174,464,160,452,130,432,130,1037,25,1
219,185,214,120,188,148,266,170,250,130,235,118,0,443,200,408,178,484,172,474,150,457,134,441,134,1037,26,1
214,184,208,120,184,152,258,170,246,128,228,116,0,447,204,414,180,478,166,464,150,446,134,0,0,1044,27,1
212,184,206,122,184,154,254,168,242,128,224,116,0,451,204,420,176,490,180,484,158,464,162,451,136,1040,28,1
204,181,198,122,170,136,248,166,234,128,218,114,0,458,204,428,172,490,166,478,148,460,138,0,0,1050,29,1
200,180,194,118,162,136,244,166,230,124,214,114,0,465,205,462,146,436,172,504,184,498,164,486,140,1047,30,1
