LC.X,LC.Y,LF1.X,LF1.Y,LF2.X,LF2.Y,LF3.X,LF3.Y,LF4.X,LF4.Y,LF5.X,LF5.Y,LCD,RC.X,RC.Y,RF1.X,RF1.Y,RF2.X,RF2.Y,RF3.X,RF3.Y,RF4.X,RF4.Y,RF5.X,RF5.Y,RCD,Frame Number, Geture Number
260,173,232,152,305,169,276,126,260,122,0,0,1376,370,178,364,132,334,168,412,156,390,134,378,126,1355,1,1
261,172,245,126,232,150,305,166,276,126,260,122,1382,370,177,364,132,334,168,412,156,392,134,380,128,1355,2,1
260,172,245,126,232,150,302,166,276,126,260,120,1376,370,178,364,132,335,168,412,156,392,134,378,126,1355,3,1
260,172,248,126,228,142,302,166,276,126,262,122,1376,370,178,364,132,334,168,412,156,390,134,378,126,1355,4,1
260,173,248,126,230,142,303,168,278,128,262,122,1376,370,178,364,134,333,168,410,156,392,134,380,126,1355,5,1
261,173,232,148,303,168,278,128,262,122,0,0,1371,370,178,364,134,339,170,412,156,392,132,378,128,1355,6,1
261,173,248,126,232,148,302,166,278,128,262,122,1371,370,178,364,132,338,171,412,156,392,134,378,128,1355,7,1
261,173,232,150,305,169,278,128,262,122,0,0,1376,370,177,364,132,334,170,412,158,392,134,378,128,1355,8,1
261,172,232,148,303,166,276,128,262,122,0,0,1371,370,179,364,132,334,170,412,158,392,136,378,128,1355,9,1
260,172,248,126,230,142,303,167,278,128,262,122,1376,370,178,364,134,334,170,410,156,392,136,378,130,1355,10,1
261,172,248,126,234,152,302,166,276,126,262,122,1376,371,179,362,132,334,170,410,156,392,136,378,128,1360,11,1
261,172,232,150,302,166,276,126,260,122,0,0,1376,370,179,364,132,333,170,410,156,392,134,378,128,1355,12,1
261,172,232,150,302,166,276,128,260,122,0,0,1376,371,179,362,132,332,170,414,160,392,134,378,128,1355,13,1
261,173,248,126,232,150,303,168,276,128,260,122,1376,370,179,364,132,334,170,410,156,392,136,378,128,1355,14,1
260,173,232,148,303,168,278,128,262,124,0,0,1376,370,179,364,132,334,170,410,156,392,136,378,130,1355,15,1
261,173,248,126,230,148,302,166,276,128,262,124,1376,370,178,362,132,335,170,412,158,392,136,378,128,1355,16,1
260,173,245,126,230,148,301,168,276,128,262,124,1382,370,178,364,132,334,170,410,156,392,134,378,128,1355,17,1
260,174,230,148,301,170,276,128,262,124,0,0,1376,369,178,362,132,334,170,410,156,390,134,378,128,1355,18,1
260,174,230,148,301,170,276,128,262,124,0,0,1382,369,178,362,132,335,170,412,160,390,136,376,128,1355,19,1
259,173,248,126,230,148,303,168,276,128,260,122,1376,368,179,362,132,335,170,408,156,390,136,376,128,1355,20,1
259,172,228,144,303,169,274,128,260,122,0,0,1382,369,179,362,132,334,170,410,156,388,136,378,130,1360,21,1
258,173,226,142,300,169,274,130,258,122,0,0,1376,369,178,362,130,335,170,410,156,388,136,376,128,1355,22,1
255,173,226,142,296,168,272,130,256,122,0,0,1376,370,177,364,132,333,168,410,156,394,134,380,128,1355,23,1
254,173,222,144,298,169,268,128,254,122,0,0,1376,373,178,366,132,341,170,412,156,396,134,382,128,1355,24,1
250,173,220,144,295,169,268,128,250,122,0,0,1388,376,177,368,130,344,171,416,154,384,126,0,0,1355,25,1
248,172,231,126,218,144,290,169,264,126,248,122,1382,379,177,372,136,348,171,420,156,398,132,388,126,1355,26,1
248,173,291,164,260,126,244,120,0,0,0,0,1376,383,177,378,130,348,169,422,156,396,126,0,0,1355,27,1
244,170,214,144,286,168,260,126,242,120,0,0,1376,386,173,349,169,426,156,396,124,0,0,0,0,1350,28,1
389,174,381,130,358,170,428,160,412,132,400,126,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
237,171,208,144,281,168,250,126,234,120,0,0,1388,395,174,362,168,432,162,406,124,0,0,0,0,1350,30,1
235,171,204,144,276,166,248,126,232,122,0,0,1388,399,174,398,130,369,168,436,166,412,126,0,0,1350,31,1
232,171,200,144,275,166,244,126,228,120,0,0,1388,404,176,404,130,374,169,438,168,420,126,0,0,1350,32,1
230,171,200,150,271,166,240,124,224,120,0,0,1382,410,175,375,167,452,160,436,136,422,128,0,0,1350,33,1
227,166,196,142,240,124,224,120,0,0,0,0,0,410,177,378,166,448,166,436,136,426,126,0,0,1355,34,1
225,165,192,142,268,164,236,124,220,120,0,0,1388,414,179,379,165,458,160,430,132,416,130,0,0,1360,35,1
221,166,190,142,261,162,232,122,218,120,0,0,0,418,179,420,130,384,168,462,162,444,146,434,128,1360,36,1
218,168,188,142,260,160,228,122,214,120,0,0,1393,420,180,422,130,388,168,464,162,440,162,440,128,1360,37,1
215,168,184,142,260,160,226,122,208,116,0,0,1404,424,179,423,132,394,166,466,162,452,138,442,130,1366,38,1
215,168,182,142,260,160,222,120,208,116,0,0,1388,424,180,394,168,462,168,454,138,430,132,0,0,1366,39,1
213,169,180,142,259,160,222,122,206,118,0,0,1393,427,179,432,132,396,166,472,162,444,130,0,0,1366,40,1
429,180,398,168,470,164,460,140,434,132,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
210,169,178,140,250,160,220,120,204,118,0,0,1388,430,179,402,168,472,166,458,140,451,132,436,132,1366,42,1
209,168,176,140,250,160,218,122,202,116,0,0,1393,432,179,433,132,400,166,468,170,462,138,452,130,1366,43,1
208,168,176,142,250,158,216,120,200,116,0,0,1404,434,181,433,138,402,166,474,168,462,144,452,132,1371,44,1
208,168,176,142,250,160,216,122,200,118,0,0,1404,434,182,440,138,406,166,470,172,456,130,0,0,1376,45,1
207,168,174,140,248,158,214,120,200,116,0,0,0,437,181,437,140,406,166,480,166,458,130,0,0,1376,46,1
208,169,176,142,248,158,214,120,198,116,0,0,0,438,181,444,134,410,168,482,164,464,152,458,130,1376,47,1
207,168,176,144,248,158,214,120,198,118,0,0,0,439,180,446,134,410,166,480,166,470,142,460,130,1376,48,1
206,168,174,142,246,158,214,118,198,118,0,0,0,439,181,446,134,412,168,478,170,470,144,458,132,1376,49,1
206,168,174,144,248,158,212,118,196,116,0,0,1404,438,181,446,134,414,168,478,170,458,132,0,0,1382,50,1

0
